Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{CA_pres=0,EyeAp_pres=1,Head_pres=0} ", {Body_pres=0},3.81%,64.04%,0.05955169,1.730835,114,1.752122,0.25693146,0.097435897,0.00,1.41,1.00
"{Eyebrows_pres=0,Eyegaze_pres=1,Head_pres=1} ", {EyeAp_pres=0},19.50%,48.99%,0.398126464,1.203253,583,1.162241,0.48445092,0.319627193,0.00,1.13,1.00
"{Body_pres=1,EyeAp_pres=0,Eyegaze_pres=1} ", {Eyebrows_pres=0},14.65%,59.51%,0.246236199,1.2509,438,1.294806,0.42813961,0.254651163,0.00,1.16,1.00
"{CA_pres=1,EyeAp_pres=1,Eyegaze_pres=1} ", {Eyebrows_pres=1},13.22%,65.94%,0.200401472,1.257845,395,1.396916,0.40770796,0.223037832,0.00,1.17,1.00
"{EyeAp_pres=1,Head_pres=0} ", {Body_pres=0},4.45%,61.01%,0.072934092,1.648792,133,1.615705,0.2708606,0.111670865,0.00,1.37,1.00
"{Cheeks_pres=0,EyeAp_pres=1,Head_pres=0} ", {Body_pres=0},4.45%,61.01%,0.072934092,1.648792,133,1.615705,0.2708606,0.111670865,0.00,1.37,1.00
"{Body_pres=0,Eyebrows_pres=0,Head_pres=1} ", {CA_pres=0},10.87%,80.85%,0.134493142,1.241768,325,1.821771,0.36745056,0.160652496,0.00,1.15,1.00
{Head_pres=0} , {CA_pres=0},10.30%,81.27%,0.12679826,1.24823,308,1.862684,0.3586408,0.152702033,0.00,1.15,1.00
{CA_pres=0} , {Head_pres=0},10.30%,15.83%,0.651053864,1.24823,308,1.037394,0.3586408,0.152702033,0.00,1.15,1.00
"{Body_pres=0,EyeAp_pres=1,Eyebrows_pres=0} ", {CA_pres=0},7.69%,84.25%,0.091334895,1.294042,230,2.215402,0.31555502,0.115635998,0.00,1.18,1.00
"{CA_pres=0,Eyebrows_pres=0,Eyegaze_pres=1} ", {EyeAp_pres=0},16.23%,50.31%,0.322515892,1.235663,485,1.193107,0.44777303,0.285966981,0.00,1.15,1.00
"{CA_pres=1,Cheeks_pres=0,EyeAp_pres=1} ", {Body_pres=1},15.02%,75.72%,0.198394112,1.201897,449,1.523777,0.42490695,0.22150962,0.00,1.13,1.00
"{Body_pres=0,CA_pres=0,EyeAp_pres=1} ", {Head_pres=0},3.81%,23.65%,0.161257946,1.865282,114,1.143704,0.26672377,0.152610442,0.00,1.48,1.00
"{CA_pres=1,EyeAp_pres=1} ", {Eyebrows_pres=1},13.55%,65.43%,0.207092673,1.248019,405,1.376102,0.41122092,0.227400337,0.00,1.16,1.00
"{Body_pres=1,Eyebrows_pres=1,Head_pres=1} ", {CA_pres=1},13.55%,44.65%,0.303445969,1.279645,405,1.176306,0.41639857,0.262135922,0.00,1.18,1.00
"{Cheeks_pres=0,Head_pres=0} ", {CA_pres=0},10.27%,81.22%,0.1264637,1.247469,307,1.85777,0.35794892,0.152206247,0.00,1.15,1.00
"{Body_pres=1,EyeAp_pres=0,Head_pres=1} ", {Eyebrows_pres=0},13.62%,59.77%,0.227835396,1.256243,407,1.302986,0.41359098,0.239976415,0.00,1.16,1.00
"{EyeAp_pres=1,Eyegaze_pres=1,Head_pres=0} ", {Body_pres=0},4.18%,61.27%,0.068250251,1.655963,125,1.626775,0.26315848,0.105485232,0.00,1.37,1.00
"{Body_pres=0,Eyebrows_pres=0,Eyegaze_pres=1} ", {Head_pres=0},3.85%,23.19%,0.165941787,1.828533,115,1.136767,0.26523901,0.151315789,0.00,1.46,1.00
"{Body_pres=1,CA_pres=0,EyeAp_pres=0} ", {Eyebrows_pres=0},9.80%,62.74%,0.156239545,1.318794,293,1.407054,0.35955007,0.18358396,0.00,1.20,1.00
"{Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},9.74%,81.28%,0.119772499,1.248513,291,1.864518,0.34864228,0.144560358,0.00,1.15,1.00
"{Cheeks_pres=0,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},9.70%,81.23%,0.119437939,1.247708,290,1.85931,0.34793048,0.144063587,0.00,1.15,1.00
"{Body_pres=0,Cheeks_pres=0,EyeAp_pres=1} ", {Head_pres=0},4.45%,21.42%,0.207761793,1.689066,133,1.111185,0.27414873,0.153402537,0.00,1.39,1.00
"{Body_pres=1,Eyebrows_pres=0,Eyegaze_pres=1} ", {EyeAp_pres=0},14.65%,50.46%,0.290398126,1.239338,438,1.19671,0.42615634,0.265938069,0.00,1.15,1.00
"{Eyebrows_pres=0,Head_pres=0} ", {CA_pres=0},5.49%,86.77%,0.06323185,1.3328,164,2.638033,0.27042169,0.083206494,0.00,1.19,1.00
"{Cheeks_pres=0,EyeAp_pres=0,Head_pres=0} ", {Body_pres=0},3.38%,63.13%,0.053529609,1.705973,101,1.708411,0.24009539,0.086695279,0.00,1.38,1.00
"{Cheeks_pres=0,Eyebrows_pres=0,Head_pres=0} ", {CA_pres=0},5.45%,86.70%,0.06289729,1.33172,163,2.624075,0.26948665,0.082699137,0.00,1.19,1.00
"{CA_pres=1,Eyebrows_pres=0} ", {Body_pres=1},10.74%,77.54%,0.138507862,1.23078,321,1.647201,0.36356302,0.162449393,0.00,1.14,1.00
"{Eyebrows_pres=0,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},5.09%,87.36%,0.058213449,1.341768,152,2.759847,0.26121466,0.077235772,0.00,1.20,1.00
"{Body_pres=0,EyeAp_pres=1} ", {Head_pres=0},4.45%,21.11%,0.210772834,1.664937,133,1.106875,0.27218348,0.151826484,0.00,1.37,1.00
"{EyeAp_pres=0,Head_pres=0} ", {Body_pres=0},3.38%,62.73%,0.053864169,1.695377,101,1.690437,0.23934859,0.086620926,0.00,1.36,1.00
"{CA_pres=1,Eyebrows_pres=0,Eyegaze_pres=1} ", {Body_pres=1},10.40%,77.75%,0.133824021,1.234173,311,1.663027,0.3583482,0.157707911,0.00,1.14,1.00
"{CA_pres=0,Eyebrows_pres=0} ", {EyeAp_pres=0},16.59%,49.21%,0.337236534,1.208527,496,1.167155,0.44782272,0.286871024,0.00,1.13,1.00
"{CA_pres=0,Cheeks_pres=0,Eyegaze_pres=1} ", {Head_pres=0},9.70%,15.83%,0.612914018,1.248416,290,1.037423,0.34802918,0.15096304,0.00,1.15,1.00
"{Body_pres=1,Cheeks_pres=0,Eyebrows_pres=1} ", {CA_pres=1},13.82%,43.25%,0.319504851,1.239334,413,1.147152,0.41381498,0.260567823,0.00,1.14,1.00
"{Body_pres=1,EyeAp_pres=1,Head_pres=1} ", {CA_pres=1},15.06%,42.57%,0.353629977,1.220054,450,1.133713,0.42858095,0.272727273,0.00,1.13,1.00
"{CA_pres=1,EyeAp_pres=1,Head_pres=1} ", {Eyebrows_pres=1},12.48%,64.42%,0.193710271,1.228817,373,1.337165,0.39159312,0.210377891,0.00,1.13,1.00
"{Body_pres=1,Eyebrows_pres=1} ", {CA_pres=1},14.19%,42.96%,0.330210773,1.231091,424,1.141368,0.41789303,0.264009963,0.00,1.14,1.00
"{Body_pres=0,EyeAp_pres=1,Eyegaze_pres=1} ", {Head_pres=0},4.18%,21.01%,0.199063232,1.656837,125,1.105436,0.2632279,0.147232038,0.00,1.34,1.00
"{Body_pres=1,Cheeks_pres=0,Eyebrows_pres=0} ", {EyeAp_pres=0},14.35%,49.77%,0.288390766,1.222321,429,1.180204,0.41884986,0.26,0.00,1.13,1.00
"{EyeAp_pres=0,Eyegaze_pres=1,Head_pres=0} ", {Body_pres=0},3.18%,61.69%,0.051522248,1.667146,95,1.644346,0.23018959,0.081545064,0.00,1.34,1.00
"{Body_pres=1,Eyebrows_pres=0} ", {EyeAp_pres=0},14.82%,49.44%,0.299765808,1.214314,443,1.172594,0.42423298,0.265269461,0.00,1.13,1.00
"{Body_pres=1,Eyebrows_pres=1,Eyegaze_pres=1} ", {CA_pres=1},13.98%,42.87%,0.326196052,1.228608,418,1.139636,0.41450695,0.26125,0.00,1.13,1.00
"{CA_pres=0,Eyegaze_pres=1} ", {Head_pres=0},9.74%,15.49%,0.628638341,1.221386,291,1.033215,0.34483393,0.147941027,0.00,1.12,1.00
"{CA_pres=1,Cheeks_pres=0,Eyebrows_pres=0} ", {Body_pres=1},10.14%,76.52%,0.132485781,1.214571,303,1.575584,0.3508891,0.153340081,0.00,1.12,1.00
"{Body_pres=0,EyeAp_pres=0,Eyebrows_pres=0} ", {Head_pres=0},2.21%,26.09%,0.084643694,2.057359,66,1.181391,0.21313956,0.116607774,0.00,1.50,1.00
"{Body_pres=0,CA_pres=1} ", {Eyebrows_pres=1},6.86%,68.79%,0.099698896,1.312183,205,1.524428,0.29999308,0.123493976,0.00,1.17,1.00
"{Body_pres=0,CA_pres=1,Eyegaze_pres=1} ", {Eyebrows_pres=1},6.66%,69.10%,0.096353295,1.318006,199,1.539487,0.29622543,0.120169082,0.00,1.17,1.00
"{Eyebrows_pres=1,Head_pres=0} ", {Body_pres=0},3.68%,57.89%,0.06356641,1.564624,110,1.496194,0.23995971,0.092748735,0.00,1.29,1.00
"{Cheeks_pres=0,Eyebrows_pres=1,Head_pres=0} ", {Body_pres=0},3.68%,57.89%,0.06356641,1.564624,110,1.496194,0.23995971,0.092748735,0.00,1.29,1.00
"{Body_pres=0,CA_pres=1,Head_pres=1} ", {Eyebrows_pres=1},5.96%,69.80%,0.085312814,1.331486,178,1.575517,0.28158882,0.108272506,0.00,1.18,1.00
"{Body_pres=0,Cheeks_pres=0,EyeAp_pres=0} ", {Head_pres=0},3.38%,21.49%,0.157243225,1.694768,101,1.112208,0.23930559,0.135026738,0.00,1.35,1.00
"{Body_pres=0,CA_pres=0,EyeAp_pres=0} ", {Head_pres=0},2.58%,23.62%,0.109066577,1.862773,77,1.143228,0.21905962,0.122611465,0.00,1.40,1.00
"{Body_pres=0,CA_pres=1,Cheeks_pres=0} ", {Eyebrows_pres=1},6.69%,68.26%,0.098026096,1.302025,200,1.498851,0.29516284,0.120481928,0.00,1.16,1.00
"{Body_pres=0,Head_pres=0} ", {CA_pres=0},6.39%,81.62%,0.078287053,1.25372,191,1.898916,0.28304404,0.096028155,0.00,1.14,1.00
"{Body_pres=0,Cheeks_pres=0,Head_pres=0} ", {CA_pres=0},6.39%,81.62%,0.078287053,1.25372,191,1.898916,0.28304404,0.096028155,0.00,1.14,1.00
"{Body_pres=0,EyeAp_pres=0} ", {Head_pres=0},3.38%,21.22%,0.159250585,1.673405,101,1.108384,0.23779258,0.133952255,0.00,1.33,1.00
"{EyeAp_pres=0,Eyebrows_pres=0,Head_pres=0} ", {Body_pres=0},2.21%,64.71%,0.034125125,1.748697,66,1.784934,0.19650169,0.057793345,0.00,1.35,1.00
"{Body_pres=1,Eyebrows_pres=0,Head_pres=1} ", {EyeAp_pres=0},13.62%,48.98%,0.278019404,1.202898,407,1.161911,0.40471435,0.2480195,0.00,1.11,1.00
"{Eyebrows_pres=1,Eyegaze_pres=1,Head_pres=0} ", {Body_pres=0},3.51%,57.07%,0.06155905,1.542206,105,1.467287,0.23275704,0.088607595,0.00,1.27,1.00
"{Body_pres=0,CA_pres=0,EyeAp_pres=0} ", {Eyebrows_pres=0},6.79%,62.27%,0.109066577,1.308895,203,1.38949,0.2981518,0.131391586,0.00,1.16,1.00
"{EyeAp_pres=1,Eyebrows_pres=0,Head_pres=0} ", {Body_pres=0},1.94%,66.67%,0.029106725,1.801688,58,1.88993,0.18697813,0.051101322,0.00,1.35,1.00
"{Body_pres=0,Eyebrows_pres=0,Head_pres=0} ", {CA_pres=0},3.61%,87.10%,0.041485447,1.337781,108,2.704333,0.21985761,0.055045872,0.00,1.16,1.00
"{EyeAp_pres=1,Head_pres=0} ", {CA_pres=0},5.96%,81.65%,0.072934092,1.254142,178,1.901756,0.27328786,0.089627392,0.00,1.13,1.00
"{Cheeks_pres=0,EyeAp_pres=1,Head_pres=0} ", {CA_pres=0},5.96%,81.65%,0.072934092,1.254142,178,1.901756,0.27328786,0.089627392,0.00,1.13,1.00
"{EyeAp_pres=1,Eyebrows_pres=0,Head_pres=0} ", {CA_pres=0},2.64%,90.80%,0.029106725,1.394732,79,3.794789,0.19199771,0.040429887,0.00,1.18,1.00
"{Body_pres=1,CA_pres=0,Eyebrows_pres=0} ", {EyeAp_pres=0},9.80%,50.96%,0.192372031,1.251512,293,1.208806,0.35025828,0.195463642,0.00,1.13,1.00
"{CA_pres=1,EyeAp_pres=1,Eyebrows_pres=0} ", {Body_pres=1},5.72%,79.91%,0.071595851,1.268405,171,1.841512,0.2693792,0.088785047,0.00,1.14,1.00
"{Body_pres=0,EyeAp_pres=0,Eyebrows_pres=0} ", {CA_pres=0},6.79%,80.24%,0.084643694,1.23242,203,1.765667,0.28931061,0.101703407,0.00,1.12,1.00
"{Body_pres=0,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},5.99%,81.36%,0.073603212,1.249722,179,1.872394,0.27357114,0.090085556,0.00,1.13,1.00
"{Body_pres=0,CA_pres=0,Eyebrows_pres=1} ", {Head_pres=0},2.78%,22.13%,0.12546002,1.745555,83,1.121406,0.22016225,0.123695976,0.00,1.34,1.00
"{Body_pres=0,EyeAp_pres=1,Head_pres=0} ", {CA_pres=0},3.81%,85.71%,0.044496487,1.316547,114,2.442623,0.22408233,0.058015267,0.00,1.15,1.00
"{Body_pres=1,EyeAp_pres=1,Eyebrows_pres=1} ", {CA_pres=1},10.04%,43.54%,0.230511877,1.247796,300,1.153152,0.35389098,0.209497207,0.00,1.13,1.00
"{Body_pres=1,CA_pres=1,EyeAp_pres=1} ", {Eyebrows_pres=1},10.04%,63.69%,0.157577785,1.214947,300,1.310384,0.34920166,0.172612198,0.00,1.11,1.00
"{Body_pres=0,EyeAp_pres=0,Eyegaze_pres=1} ", {Head_pres=0},3.18%,20.74%,0.153228505,1.635855,95,1.101726,0.22801912,0.128032345,0.00,1.28,1.00
"{CA_pres=0,EyeAp_pres=0,Head_pres=0} ", {Body_pres=0},2.58%,59.23%,0.043492807,1.60073,77,1.545226,0.203068,0.066436583,0.00,1.26,1.00
"{CA_pres=0,Eyebrows_pres=1,Head_pres=0} ", {Body_pres=0},2.78%,57.64%,0.048176648,1.557709,83,1.487158,0.2079789,0.071122536,0.00,1.24,1.00
"{EyeAp_pres=0,Eyebrows_pres=1,Head_pres=1} ", {CA_pres=1},7.03%,45.45%,0.154566745,1.302624,210,1.193599,0.30252144,0.162162162,0.00,1.15,1.00
"{EyeAp_pres=1,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},5.52%,80.88%,0.068250251,1.24233,165,1.825257,0.26187705,0.083123426,0.00,1.11,1.00
"{Body_pres=0,Cheeks_pres=0,Eyebrows_pres=1} ", {Head_pres=0},3.68%,19.26%,0.191033791,1.519299,110,1.081558,0.23645855,0.130952381,0.00,1.24,1.00
"{Body_pres=0,Eyebrows_pres=1} ", {Head_pres=0},3.68%,18.97%,0.194044831,1.495724,110,1.077568,0.23461679,0.129564193,0.00,1.21,1.00
"{EyeAp_pres=1,Eyebrows_pres=1,Head_pres=0} ", {Body_pres=0},2.51%,57.25%,0.043827367,1.547251,75,1.473695,0.19703712,0.06454389,0.00,1.23,1.00
"{Body_pres=0,EyeAp_pres=1,Eyebrows_pres=1} ", {Head_pres=0},2.51%,21.01%,0.119437939,1.656837,75,1.105436,0.20389546,0.113464448,0.00,1.27,1.00
"{Body_pres=0,CA_pres=1,EyeAp_pres=1} ", {Eyebrows_pres=1},3.51%,70.95%,0.049514888,1.35327,105,1.637446,0.21803386,0.065217391,0.00,1.15,1.00
"{EyeAp_pres=0,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},4.22%,81.82%,0.051522248,1.256704,126,1.919204,0.23016473,0.063829787,0.00,1.12,1.00
"{Body_pres=0,Eyebrows_pres=1,Eyegaze_pres=1} ", {Head_pres=0},3.51%,18.85%,0.18634995,1.486691,105,1.076047,0.22852941,0.126353791,0.00,1.21,1.00
"{EyeAp_pres=1,Eyebrows_pres=0} ", {Eyegaze_pres=0},1.44%,5.92%,0.242890599,1.903596,43,1.029885,0.16548501,0.055412371,0.00,1.34,1.00
"{Cheeks_pres=0,EyeAp_pres=1,Eyebrows_pres=0} ", {Eyegaze_pres=0},1.41%,5.97%,0.235530278,1.91743,42,1.030356,0.16414267,0.055629139,0.00,1.31,1.00
"{CA_pres=0,Eyegaze_pres=0} ", {Body_pres=0},1.44%,64.18%,0.022415524,1.734461,43,1.758685,0.15796232,0.038053097,0.00,1.26,1.00
"{CA_pres=0,Cheeks_pres=0,Eyegaze_pres=0} ", {Body_pres=0},1.44%,64.18%,0.022415524,1.734461,43,1.758685,0.15796232,0.038053097,0.00,1.26,1.00
"{CA_pres=1,EyeAp_pres=0,Head_pres=0} ", {Body_pres=0},0.80%,77.42%,0.010371362,2.092283,24,2.789896,0.12961427,0.021563342,0.00,1.33,1.00
"{EyeAp_pres=0,Head_pres=0} ", {CA_pres=0},4.35%,80.75%,0.053864169,1.240225,130,1.812269,0.23225175,0.065756196,0.00,1.10,1.00
"{Cheeks_pres=0,EyeAp_pres=0,Head_pres=0} ", {CA_pres=0},4.32%,80.63%,0.053529609,1.238377,129,1.801012,0.23118428,0.065250379,0.00,1.09,1.00
"{CA_pres=0,Cheeks_pres=0,Eyebrows_pres=0} ", {Head_pres=0},5.45%,16.53%,0.329876213,1.303759,163,1.046144,0.2666426,0.135607321,0.00,1.12,1.00
"{EyeAp_pres=0,Eyebrows_pres=1,Eyegaze_pres=1} ", {CA_pres=1},7.43%,43.27%,0.171629307,1.240159,222,1.147734,0.30349542,0.166416792,0.00,1.10,1.00
"{CA_pres=0,EyeAp_pres=1,Eyebrows_pres=0} ", {Eyegaze_pres=0},1.10%,6.45%,0.171294747,2.07151,33,1.035636,0.15122984,0.057692308,0.00,1.32,1.00
"{Eyebrows_pres=0,Eyegaze_pres=1,Head_pres=0} ", {EyeAp_pres=0},3.28%,56.32%,0.058213449,1.383287,98,1.357293,0.21296398,0.07579273,0.00,1.14,1.00
"{EyeAp_pres=0,Eyebrows_pres=1} ", {CA_pres=1},7.49%,42.99%,0.174305788,1.232117,224,1.142084,0.30386942,0.167164179,0.00,1.09,1.00
"{Body_pres=1,Head_pres=1} ", {Cheeks_pres=1},2.17%,3.74%,0.581465373,1.380081,65,1.0107,0.17323912,0.037058153,0.00,1.14,1.00
"{Body_pres=1,Eyegaze_pres=1,Head_pres=0} ", {CA_pres=0},3.75%,81.16%,0.046169287,1.246585,112,1.852099,0.21612602,0.056795132,0.00,1.10,1.00
"{Cheeks_pres=0,EyeAp_pres=0,Eyebrows_pres=1} ", {CA_pres=1},7.33%,43.03%,0.170291067,1.233014,219,1.142712,0.30056823,0.164291073,0.00,1.09,1.00
"{Body_pres=1,Head_pres=0} ", {CA_pres=0},3.91%,80.69%,0.048511208,1.23937,117,1.807042,0.22025737,0.059270517,0.00,1.09,1.00
"{Body_pres=0,EyeAp_pres=1,Eyebrows_pres=0} ", {Head_pres=0},1.94%,21.25%,0.091334895,1.675529,58,1.108763,0.18031301,0.097643098,0.00,1.23,1.00
"{CA_pres=0,Eyebrows_pres=0} ", {Head_pres=0},5.49%,16.27%,0.337236534,1.283128,164,1.042876,0.26533466,0.134096484,0.00,1.11,1.00
"{CA_pres=0,EyeAp_pres=0,Head_pres=0} ", {Eyebrows_pres=0},2.84%,65.38%,0.043492807,1.374364,85,1.514516,0.1976958,0.057941377,0.00,1.13,1.00
