Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_EyeAp_WD=1,NMF_Head_back=1,NMF_Head_latral=1} ", {NMF_EyeAp_SQ=0},0.006691201,0.90909091,0.007360321,1.227314,20,2.852124,0.09062121,0.009025271,0.05,0.952381,0.9504084
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyegaze_up=1} ", {NMF_Head_TURN=1},0.00267648,0.66666667,0.004014721,1.70605,8,1.827702,0.06757374,0.006825939,0.05,0.8888889,0.9504162
"{NMF_Body_latral=1,NMF_Cheeks=1,NMF_Eyebrows_Raised=1} ", {NMF_Head_TURN=1},0.00267648,0.66666667,0.004014721,1.70605,8,1.827702,0.06757374,0.006825939,0.05,0.8888889,0.9504162
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_sr=1,NMF_Head_Nod=1} ", {NMF_Head_TURN=1},0.00267648,0.66666667,0.004014721,1.70605,8,1.827702,0.06757374,0.006825939,0.05,0.8888889,0.9504162
"{NMF_Body_Twist=1,NMF_EyeAp_WD=1,NMF_Head_TILT=1} ", {NMF_Head_TURN=1},0.00267648,0.66666667,0.004014721,1.70605,8,1.827702,0.06757374,0.006825939,0.05,0.8888889,0.9504162
"{NMF_Body_LEAN=1,NMF_EyeAp_SQ=1,NMF_Head_forward=1} ", {NMF_Eyegaze_Inter=1},0.007360321,0.19469027,0.037805286,1.426297,22,1.072258,0.10245977,0.044088176,0.05,0.9166667,0.9504211
"{NMF_Body_forward=1,NMF_Eyegaze_dh=1,NMF_Head_forward=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_EyeAp_blink=1,NMF_Eyegaze_hands=1,NMF_Head_forward=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_Body_LEAN=1,NMF_Body_Shoulder=1,NMF_Body_forward=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_EyeAp_CLOSED=1,NMF_Eyebrows_Furrowed=1,NMF_Head_latral=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_Eyegaze_sl=1,NMF_Eyegaze_Inter=1,NMF_Head_forward=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_CA=1,NMF_EyeAp_WD=1,NMF_Head_TURN=1} ", {NMF_Eyegaze_sl=1},0.015055202,0.44117647,0.034125125,1.230109,45,1.147682,0.1360865,0.039858282,0.05,0.9375,0.9505117
"{NMF_EyeAp_WD=1,NMF_Eyebrows_Raised=1,NMF_Eyegaze_dh=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_Twist=1,NMF_Eyegaze_Inter=1,NMF_Head_Shake=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Eyebrows_Furrowed=1,NMF_Eyegaze_sl=1,NMF_Head_Shake=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_Shoulder=1,NMF_CA=1,NMF_EyeAp_WD=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_forward=1,NMF_CA=1,NMF_EyeAp_CLOSED=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_forward=1,NMF_EyeAp_CLOSED=1,NMF_Head_TILT=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_EyeAp_CLOSED=1,NMF_Eyegaze_camera=1,NMF_Head_TURN=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_latral=1,NMF_EyeAp_CLOSED=1,NMF_Head_forward=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_Twist=1,NMF_Eyegaze_sr=1,NMF_Head_PUSH=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_EyeAp_WD=1,NMF_Head_TILT=1,NMF_Head_PUSH=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_EyeAp_SQ=1,NMF_EyeAp_blink=1,NMF_Head_TURN=1} ", {NMF_Eyegaze_hands=1},0.0016728,0.07462687,0.022415524,2.478441,5,1.048106,0.06438895,0.032894737,0.05,0.8333333,0.9505746
"{NMF_Body_latral=1,NMF_Eyegaze_up=1,NMF_Eyegaze_sr=1} ", {NMF_Eyebrows_Furrowed=1},0.008364001,0.38461538,0.021746403,1.354082,25,1.163433,0.10642153,0.028121485,0.05,0.9259259,0.9505868
"{NMF_Body_LEAN=1,NMF_Eyegaze_nd=1,NMF_Head_TILT=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
