Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_CA=1,NMF_Eyegaze=1} ", {Interact_gc=1},0.67%,1.97%,0.340247574,1.728845,20,1.008457,0.10755487,0.019398642,0.00,1.1111111,0.9974881
"{NMF_CA=1,NMF_EyeAp=1,NMF_Head=1} ", {Interact_gc=1},0.47%,2.42%,0.193710271,2.125673,14,1.013122,0.09978133,0.023372287,0.00,1.1666667,0.9973207
"{NMF_CA=1,NMF_Eyegaze=1,NMF_Head=1} ", {Interact_gc=1},0.64%,2.00%,0.317832051,1.758235,19,1.008801,0.10571883,0.019689119,0.00,1.1176471,0.9970361
{NMF_CA=1} , {Interact_gc=1},0.67%,1.92%,0.348946136,1.685748,20,1.007953,0.10620584,0.018921476,0.00,1.1111111,0.9964673
"{NMF_CA=1,NMF_Head=1} ", {Interact_gc=1},0.64%,1.95%,0.325192372,1.71844,19,1.008335,0.10451557,0.019250253,0.00,1.0555556,0.9960319
"{NMF_CA=1,NMF_Cheeks=1,NMF_EyeAp=1} ", {Gesture_gc=1},0.13%,15.38%,0.008698561,4.998328,4,1.145442,0.08178608,0.035087719,0.01,1.3333333,0.9925234
"{NMF_Eyebrows=1,NMF_Eyegaze=1} ", {SName_gc=1},0.74%,1.44%,0.512546002,1.430766,22,1.004387,0.10262016,0.014285714,0.01,1,0.9887277
"{NMF_Body=1,NMF_CA=1} ", {Gesture_gc=1},1.10%,4.43%,0.24924724,1.439116,33,1.014142,0.12604972,0.041044776,0.01,1,0.9884934
"{NMF_Body=1,NMF_CA=1,NMF_Head=1} ", {Gesture_gc=1},1.07%,4.46%,0.239879558,1.450003,32,1.014498,0.12459382,0.041184041,0.01,1,0.9882817
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.10%,18.75%,0.005352961,6.091712,3,1.192887,0.07819291,0.028571429,0.01,1,0.9881838
"{NMF_Body=1,NMF_CA=1,NMF_EyeAp=1} ", {Interact_gc=1},0.37%,2.34%,0.157577785,2.053141,11,1.012266,0.08692461,0.022267206,0.01,1,0.9879783
{NMF_Eyebrows=1} , {SName_gc=1},0.74%,1.40%,0.524255604,1.398809,22,1.00406,0.10146764,0.013968254,0.02,1,0.9843563
"{NMF_Body=1,NMF_CA=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.70%,4.95%,0.141853463,1.609131,21,1.019726,0.10632673,0.042424242,0.02,1,0.9842906
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.13%,12.12%,0.011040482,3.938076,4,1.102906,0.0725954,0.033057851,0.02,1,0.9826248
"{NMF_Body=1,NMF_EyeAp=1,NMF_Eyegaze=1} ", {Interact_gc=1},0.64%,1.72%,0.370357979,1.508874,19,1.00589,0.09793554,0.016934046,0.02,1,0.9811113
"{NMF_CA=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {Gesture_gc=1},0.67%,4.94%,0.135496822,1.604402,20,1.01957,0.10361165,0.041928721,0.02,1,0.9809297
"{NMF_CA=1,NMF_Cheeks=1} ", {Gesture_gc=1},0.13%,11.76%,0.011375042,3.822251,4,1.09845,0.07151985,0.032786885,0.02,1,0.9807615
"{NMF_CA=1,NMF_Cheeks=1,NMF_Head=1} ", {Gesture_gc=1},0.13%,11.76%,0.011375042,3.822251,4,1.09845,0.07151985,0.032786885,0.02,1,0.9807615
"{NMF_EyeAp=1,NMF_Head=1} ", {Gesture_gc=1},1.94%,3.73%,0.519906323,1.212593,58,1.006797,0.15339407,0.036523929,0.02,0.9830508,0.9802746
"{NMF_Body=1,NMF_CA=1,NMF_Eyegaze=1} ", {Interact_gc=1},0.47%,1.92%,0.243894279,1.688292,14,1.007983,0.08892519,0.018691589,0.02,1,0.9777434
"{NMF_Body=1,NMF_CA=1,NMF_Eyegaze=1} ", {Gesture_gc=1},1.04%,4.25%,0.243894279,1.381568,31,1.012266,0.11970272,0.039240506,0.03,0.96875,0.973807
"{NMF_Body=1,NMF_CA=1} ", {Interact_gc=1},0.47%,1.88%,0.24924724,1.652033,14,1.007559,0.08796511,0.018300654,0.03,0.9333333,0.9732999
"{NMF_Body=1,NMF_EyeAp=1} ", {Interact_gc=1},0.64%,1.66%,0.382067581,1.46263,19,1.005351,0.0964231,0.01642178,0.03,0.95,0.9732972
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {Adj_gc=1},0.17%,17.24%,0.009702242,2.831565,5,1.134758,0.06882327,0.024271845,0.03,1,0.9715092
"{NMF_CA=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {Interact_gc=1},0.30%,2.22%,0.135496822,1.953595,9,1.011094,0.0766965,0.020930233,0.03,0.9,0.9673418
"{NMF_Eyebrows=1,NMF_Eyegaze=1,NMF_Head=1} ", {SName_gc=1},0.64%,1.41%,0.450986952,1.404327,19,1.004116,0.09448177,0.013980868,0.03,0.95,0.9664254
"{NMF_EyeAp=1,NMF_Eyegaze=1} ", {Interact_gc=1},0.84%,1.47%,0.569421211,1.291301,25,1.003363,0.10392518,0.014611338,0.03,0.9615385,0.9655611
"{NMF_Cheeks=1,NMF_Eyebrows=1} ", {Adj_gc=1},0.20%,14.63%,0.013716962,2.403377,6,1.1001,0.06945822,0.02764977,0.04,0.8571429,0.9644668
"{NMF_Cheeks=1,NMF_Eyebrows=1,NMF_Head=1} ", {Adj_gc=1},0.20%,14.63%,0.013716962,2.403377,6,1.1001,0.06945822,0.02764977,0.04,0.8571429,0.9644668
"{NMF_Cheeks=1,NMF_Eyebrows=1,NMF_Eyegaze=1} ", {Adj_gc=1},0.20%,14.63%,0.013716962,2.403377,6,1.1001,0.06945822,0.02764977,0.04,0.8571429,0.9644668
"{NMF_Eyebrows=1,NMF_Head=1} ", {SName_gc=1},0.64%,1.38%,0.460689194,1.374752,19,1.003814,0.09348157,0.013688761,0.04,0.95,0.9575042
"{NMF_Body=1,NMF_CA=1,NMF_Head=1} ", {Interact_gc=1},0.43%,1.81%,0.239879558,1.593937,13,1.006881,0.08326152,0.017615176,0.04,0.9285714,0.955558
