"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine","jaccard","Fisher","hlift","hconf"
"{Body_forward_nmf=1,Eyegaze_camera_nmf=1} "," {Noun_Dom_gc=1}","0.012378722","0.32743363","0.037805286"," 1.205294","  37","  1.082922","0.12214747","0.041666667"," 1.068213e-01","0.8809524","0.8931787"
"{Body_forward_nmf=1,Eyebrows_Raised_nmf=1} "," {Verb_Dom_gc=1}","0.021077283","0.46666667","0.045165607"," 1.329711","  63","  1.216962","0.16741174","0.056199822"," 3.009017e-03","1.0500000","0.9969910"
"{Body_forward_nmf=1,EyeAp_SQ_nmf=1} "," {CA_gc=1}","0.020408163","0.49193548","0.041485447"," 1.409775","  61","  1.281439","0.16961991","0.055153707"," 5.746301e-04","1.0892857","0.9994254"
"{Body_forward_nmf=1,EyeAp_SQ_nmf=1} "," {Verb_Dom_gc=1}","0.020073603","0.48387097","0.041485447"," 1.378732","  60","  1.257528","0.16636144","0.053908356"," 1.278293e-03","1.0714286","0.9987217"
"{Body_forward_nmf=1,Eyegaze_sr_nmf=1} "," {CA_gc=1}","0.033790565","0.59064327","0.057209769"," 1.692649"," 101","  1.590432","0.23915594","0.090745732"," 2.674819e-11","1.3648649","1.0000000"
"{Body_forward_nmf=1,Eyegaze_sr_nmf=1} "," {Verb_Dom_gc=1}","0.025092004","0.43859649","0.057209769"," 1.249728","  75","  1.156114","0.17708243","0.065502183"," 9.077246e-03","1.0135135","0.9909228"
"{Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1} "," {CA_gc=1}","0.028437605","0.62500000","0.045500167"," 1.791107","  85","  1.736144","0.22568740","0.077696527"," 1.750354e-11","1.4166667","1.0000000"
"{Body_forward_nmf=1,Eyebrows_Furrowed_nmf=1} "," {Verb_Dom_gc=1}","0.022080964","0.48529412","0.045500167"," 1.382788","  66","  1.261005","0.17473775","0.058981233"," 6.674482e-04","1.0819672","0.9993326"
"{Body_forward_nmf=1,head_forward_nmf=1} "," {CA_gc=1}","0.048511208","0.49319728","0.098360656"," 1.413391"," 145","  1.284630","0.26184976","0.121644295"," 5.958141e-08","1.1983471","0.9999999"
"{Body_forward_nmf=1,head_forward_nmf=1} "," {Verb_Dom_gc=1}","0.048845768","0.49659864","0.098360656"," 1.414998"," 146","  1.289322","0.26290052","0.121971596"," 4.627611e-08","1.2066116","1.0000000"
"{Body_forward_nmf=1,Eyegaze_sl_nmf=1} "," {CA_gc=1}","0.026764804","0.49689441","0.053864169"," 1.423986","  80","  1.294070","0.19522476","0.071174377"," 5.152532e-05","1.1428571","0.9999485"
"{Body_forward_nmf=1,Body_latral_nmf=1} "," {CA_gc=1}","0.014386082","0.55844156","0.025761124"," 1.600366","  43","  1.474446","0.15173331","0.039925720"," 1.120576e-04","1.1621622","0.9998879"
"{Body_forward_nmf=1,Eyegaze_dn_nmf=1} "," {CA_gc=1}","0.055536969","0.52698413","0.105386417"," 1.510216"," 166","  1.376389","0.28960807","0.139261745"," 5.560691e-12","1.2868217","1.0000000"
"{Body_forward_nmf=1,Head_TURN_nmf=1} "," {CA_gc=1}","0.031448645","0.53107345","0.059217129"," 1.521935","  94","  1.388392","0.21877569","0.083481350"," 2.357844e-07","1.2368421","0.9999998"
"{Body_LEAN_nmf=1,Body_forward_nmf=1} "," {CA_gc=1}","0.082636333","0.45996276","0.179658749"," 1.318148"," 247","  1.205572","0.33004082","0.185296324"," 2.848122e-09","1.1706161","1.0000000"
"{Body_forward_nmf=1,head_latral_nmf=1} "," {CA_gc=1}","0.039143526","0.53917051","0.072599532"," 1.545140"," 117","  1.412787","0.24593132","0.102362205"," 1.986839e-09","1.2717391","1.0000000"
"{Body_forward_nmf=1,Body_latral_nmf=1} "," {Verb_Dom_gc=1}","0.016058883","0.62337662","0.025761124"," 1.776237","  48","  1.723330","0.16889163","0.044526902"," 7.401605e-07","1.2972973","0.9999993"
"{Body_forward_nmf=1,Eyegaze_dn_nmf=1} "," {Verb_Dom_gc=1}","0.049180328","0.46666667","0.105386417"," 1.329711"," 147","  1.216962","0.25572566","0.120788825"," 5.048217e-06","1.1395349","0.9999950"
"{Body_forward_nmf=1,Head_TURN_nmf=1} "," {Verb_Dom_gc=1}","0.025761124","0.43502825","0.059217129"," 1.239561","  77","  1.148812","0.17869662","0.067014795"," 1.047638e-02","1.0000000","0.9895236"
"{Body_forward_nmf=1,Head_TILT_nmf=1} "," {Verb_Dom_gc=1}","0.039812646","0.46124031","0.086316494"," 1.314249"," 119","  1.204705","0.22874382","0.100168350"," 8.648837e-05","1.1018519","0.9999135"
"{Body_LEAN_nmf=1,Body_forward_nmf=1} "," {Verb_Dom_gc=1}","0.078287053","0.43575419","0.179658749"," 1.241629"," 234","  1.150290","0.31177477","0.173076923"," 4.369367e-06","1.1037736","0.9999956"
"{Eyebrows_Raised_nmf=1,Eyegaze_camera_nmf=1} "," {Noun_Dom_gc=1}","0.022750084","0.33333333","0.068250251"," 1.227011","  68","  1.092506","0.16707667","0.071729958"," 2.602092e-02","0.9714286","0.9739791"
"{Eyegaze_camera_nmf=1,head_forward_nmf=1} "," {Noun_Dom_gc=1}","0.016058883","0.33802817","0.047507528"," 1.244293","  48","  1.100254","0.14135756","0.052980132"," 4.435833e-02","0.9411765","0.9556417"
"{Eyegaze_camera_nmf=1,Eyegaze_sl_nmf=1} "," {Noun_Dom_gc=1}","0.008364001","0.34722222","0.024088324"," 1.278137","  25","  1.115751","0.10339410","0.029103609"," 9.462398e-02","0.8620690","0.9053760"
"{Body_latral_nmf=1,Eyegaze_camera_nmf=1} "," {Noun_Dom_gc=1}","0.026430244","0.38536585","0.068584811"," 1.418545","  79","  1.184993","0.19362978","0.084221748"," 1.582975e-04","1.1285714","0.9998417"
"{Eyegaze_camera_nmf=1,Head_TURN_nmf=1} "," {Noun_Dom_gc=1}","0.017397123","0.34210526","0.050853128"," 1.259301","  52","  1.107073","0.14801425","0.057017544"," 2.997450e-02","0.9629630","0.9700255"
