Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_Body_Shoulder=1,NMF_Eyebrows_Raised=0} ", {NMF_Head_PUSH=1},0.006691201,0.16806723,0.039812646,1.460328,20,1.063681,0.09885014,0.045146727,0.05,0.9090909,0.9503721
"{NMF_Head_TURN=0,Conj_gc=0} ", {Num_gc=1},0.010705922,0.01794728,0.596520575,1.219191,32,1.003286,0.11424783,0.017827298,0.05,0.9411765,0.9503832
"{NMF_Eyebrows_Furrowed=1,Gesture_gc=1} ", {NMF_EyeAp_SQ=1},0.004014721,0.4137931,0.009702242,1.595907,12,1.263574,0.08004448,0.015151515,0.05,0.9230769,0.9503887
"{NMF_Eyebrows_Raised=0,WHQ_gc=1} ", {NMF_Head_PUSH=1},0.00200736,0.25,0.008029441,2.172238,6,1.179882,0.06603382,0.016574586,0.05,0.8571429,0.9503916
"{NMF_CA=1,WHQ_gc=0} ", {NMF_Eyegaze_nd=1},0.006022081,0.01754386,0.343258615,1.417259,18,1.005257,0.09238426,0.01722488,0.05,0.9,0.9503949
"{NMF_Head_TURN=0,Gesture_gc=1} ", {NMF_Head_back=1},0.003680161,0.20754717,0.017731683,1.708977,11,1.108652,0.07930516,0.027160494,0.05,0.9166667,0.9503968
"{NMF_Body_LEAN=0,Loc_gc=0} ", {fs_gc=1},0.011040482,0.02342087,0.471395115,1.250089,33,1.004798,0.11748013,0.023044693,0.05,0.9428571,0.950401
"{NMF_EyeAp_CLOSED=1,NMF_Head_back=0} ", {Conj_gc=1},0.00200736,0.03726708,0.053864169,2.227826,6,1.021334,0.06687339,0.029268293,0.05,0.8571429,0.9504033
"{NMF_EyeAp_CLOSED=1,Loc_gc=0} ", {Conj_gc=1},0.00200736,0.03726708,0.053864169,2.227826,6,1.021334,0.06687339,0.029268293,0.05,0.8571429,0.9504033
"{NMF_Eyegaze_dn=1,DM_gc=1} ", {NMF_EyeAp_SQ=0},0.006691201,0.90909091,0.007360321,1.227314,20,2.852124,0.09062121,0.009025271,0.05,0.952381,0.9504084
"{NMF_CA=1,SName_gc=1} ", {NMF_Head_TURN=1},0.00267648,0.66666667,0.004014721,1.70605,8,1.827702,0.06757374,0.006825939,0.05,0.8888889,0.9504162
"{NMF_Eyegaze_camera=1,NMF_Eyegaze_dh=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_Body_Shoulder=1,NMF_Body_forward=1} ", {NMF_Head_TILT=1},0.00234192,0.7,0.003345601,1.780681,7,2.022973,0.06457718,0.005942275,0.05,0.875,0.9504713
"{NMF_Cheeks=1,NMF_Eyegaze_dh=0} ", {NMF_Head_back=1},0.005018401,0.18987342,0.026430244,1.563448,15,1.084466,0.0885777,0.035128806,0.05,0.8823529,0.9505062
"{NMF_Body_Shoulder=1,NMF_Eyebrows_Furrowed=1} ", {Pro_gc=1},0.003345601,0.16949153,0.019739043,1.77758,10,1.089273,0.07711726,0.02994012,0.05,0.9090909,0.9505396
"{NMF_EyeAp_blink=0,Neg_gc=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Eyebrows_Raised=1,Frag_gc=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_EyeAp_WD=1,Gesture_gc=1} ", {NMF_EyeAp_SQ=0},0.003345601,1,0.003345601,1.350045,10,        NA,0.06720649,0.004516712,0.05,1,0.9505436
"{NMF_Body_Shoulder=1,Interact_gc=0} ", {NMF_Eyebrows_Furrowed=1},0.019404483,0.34319527,0.056540649,1.208258,58,1.090063,0.1531196,0.060416667,0.05,0.9508197,0.9505518
"{NMF_EyeAp_WD=0,NMF_Eyebrows_Raised=0} ", {WHQ_gc=1},0.007694881,0.01111111,0.692539311,1.230041,23,1.002101,0.09728834,0.011089682,0.05,0.9583333,0.9505602
"{NMF_Eyegaze_sl=1,Frag_gc=0} ", {DM_gc=1},0.008364001,0.02365184,0.353629977,1.333875,25,1.006064,0.10562448,0.023041475,0.05,0.9259259,0.9505665
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_nd=1} ", {NMF_Head_forward=1},0.0016728,0.625,0.00267648,2.164687,5,1.896732,0.06017549,0.005773672,0.05,1,0.9505937
"{NMF_Head_Nod=1,Gesture_gc=0} ", {NMF_Eyegaze_camera=1},0.017397123,0.24413146,0.071261291,1.234702,52,1.061395,0.14656147,0.069148936,0.05,0.9454545,0.9505948
"{NMF_Eyegaze_camera=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Head_back=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_Twist=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Pro_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Loc_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Head_Nod=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_back=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Adj_gc=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_Shoulder=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Prep_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Gesture_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Cheeks=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Head_Shake=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Adv_gc=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Eyegaze_dh=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,fs_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,DM_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Conj_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Num_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Frag_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Eyegaze_nd=0,Aux_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Interact_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,SName_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,WHQ_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Neg_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Salutation_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Unsure_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Buoy_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{Aux_gc=1,Det_gc=0} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Eyegaze_Inter=1,NMF_Eyegaze_nd=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_EyeAp_SQ=1,Conj_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_EyeAp_SQ=1,DM_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_EyeAp_WD=1,fs_gc=1} ", {NMF_CA=0},0.00234192,1,0.00234192,1.535971,7,        NA,0.05997601,0.003597122,0.05,1,0.9506053
"{NMF_Body_LEAN=0,NMF_Head_Nod=1} ", {NMF_EyeAp_SQ=1},0.016393443,0.32026144,0.051187688,1.235176,49,1.089707,0.14229824,0.055745165,0.05,0.9423077,0.9506092
"{NMF_Eyebrows_Raised=0,NMF_Eyegaze_dh=0} ", {WHQ_gc=1},0.008029441,0.01088929,0.737370358,1.205485,24,1.001877,0.09838379,0.01087449,0.05,0.96,0.9506116
"{NMF_Eyegaze_dn=1,Pro_gc=0} ", {Frag_gc=1},0.006356641,0.01828681,0.347607896,1.40152,19,1.005337,0.09438729,0.017941454,0.05,0.9047619,0.9506198
"{NMF_Head_TILT=0,Pro_gc=0} ", {Frag_gc=1},0.009033121,0.01642336,0.550016728,1.258703,27,1.003432,0.10663028,0.016304348,0.05,0.9642857,0.9506446
"{NMF_Body_Shoulder=1,NMF_CA=1} ", {NMF_Head_forward=1},0.008364001,0.390625,0.021411843,1.352929,25,1.16722,0.10637624,0.027716186,0.05,0.9259259,0.9506587
"{NMF_Head_forward=0,WHQ_gc=1} ", {NMF_Head_TURN=1},0.003345601,0.625,0.005352961,1.599422,10,1.624624,0.07315072,0.008517888,0.05,0.9090909,0.9506709
"{NMF_Eyegaze_dn=1,NMF_Eyegaze_up=1} ", {NMF_Head_PUSH=1},0.00234192,0.23333333,0.010036802,2.027422,7,1.154232,0.06890618,0.019073569,0.05,0.875,0.9506865
"{NMF_EyeAp_blink=1,DM_gc=0} ", {NMF_Head_Shake=1},0.007694881,0.03397341,0.226497156,1.391048,23,1.009886,0.1034599,0.031636864,0.05,0.92,0.9507003
"{NMF_Eyegaze_up=0,NMF_Head_Nod=1} ", {Adj_gc=1},0.006356641,0.09047619,0.070257611,1.485897,19,1.032529,0.09718702,0.050938338,0.05,0.9047619,0.9507029
"{NMF_Eyegaze_sl=1,NMF_Head_latral=1} ", {Loc_gc=1},0.020742723,0.09825674,0.211107394,1.208598,62,1.018807,0.15833389,0.07635468,0.05,0.9393939,0.9507033
"{NMF_Eyegaze_dn=1,NMF_Eyegaze_dh=0} ", {Conj_gc=1},0.008364001,0.02220249,0.37671462,1.327265,25,1.005599,0.10536244,0.021720243,0.05,0.9259259,0.9507181
"{NMF_Body_Shoulder=0,NMF_Head_TILT=1} ", {NMF_Eyegaze_nd=1},0.006356641,0.01725704,0.368350619,1.394089,19,1.004964,0.09413672,0.016979446,0.05,0.9047619,0.9507231
"{NMF_CA=1,Loc_gc=1} ", {NMF_Body_latral=1},0.011709602,0.47297297,0.024757444,1.265637,35,1.188357,0.12173784,0.030276817,0.05,0.9459459,0.9507553
"{NMF_Eyegaze_sr=0,NMF_Head_PUSH=1} ", {NMF_Body_Shoulder=1},0.007025761,0.084,0.083640013,1.451306,21,1.028516,0.10097788,0.052238806,0.05,0.9130435,0.9507556
"{NMF_Eyebrows_Raised=0,NMF_Head_Shake=1} ", {NMF_Eyegaze_Inter=1},0.004014721,0.22641509,0.017731683,1.658713,12,1.116231,0.08160433,0.026726058,0.05,0.9230769,0.9507566
"{NMF_EyeAp_SQ=0,NMF_Head_latral=0} ", {NMF_Eyegaze_hands=1},0.014386082,0.03706897,0.388089662,1.231102,43,1.007226,0.13308166,0.035625518,0.05,0.9347826,0.9507751
"{NMF_Cheeks=1,NMF_Eyegaze_up=0} ", {NMF_Body_back=1},0.00267648,0.13114754,0.020408163,1.950249,8,1.073546,0.0722482,0.031496063,0.05,0.8888889,0.9507983
"{NMF_Body_forward=1,Num_gc=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_EyeAp_blink=1,Conj_gc=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Eyegaze_camera=1,Gesture_gc=1} ", {NMF_Eyebrows_Furrowed=0},0.00301104,1,0.00301104,1.396729,9,        NA,0.06485066,0.004205607,0.05,1,0.9508061
"{NMF_Eyegaze_camera=0,NMF_Eyegaze_sr=1} ", {Interact_gc=1},0.004349281,0.01788171,0.243225159,1.572012,13,1.006625,0.0826869,0.017379679,0.05,0.9285714,0.9508103
"{NMF_Eyebrows_Raised=1,NMF_Eyegaze_dn=1} ", {NMF_Head_Shake=1},0.003345601,0.04366812,0.076614252,1.788,10,1.020124,0.07734297,0.034246575,0.05,0.9090909,0.9508183
"{NMF_Head_latral=0,fs_gc=0} ", {Frag_gc=1},0.008364001,0.01682369,0.49715624,1.289385,25,1.00384,0.10384804,0.016666667,0.05,0.9259259,0.9508351
"{NMF_Cheeks=0,NMF_Head_TURN=0} ", {Num_gc=1},0.010705922,0.01795735,0.596186015,1.219876,32,1.003296,0.11427988,0.017837235,0.05,0.9411765,0.9508411
"{NMF_EyeAp_CLOSED=1,NMF_Head_TILT=1} ", {NMF_CA=1},0.012378722,0.44047619,0.028103044,1.262304,37,1.163586,0.12500285,0.033944954,0.05,0.9487179,0.9508467
"{NMF_Body_Shoulder=1,NMF_EyeAp_CLOSED=0} ", {NMF_Eyegaze_nd=1},0.0016728,0.0304878,0.054867849,2.46292,5,1.018679,0.06418702,0.025510204,0.05,0.8333333,0.9508622
"{NMF_Cheeks=0,NMF_EyeAp_SQ=0} ", {SName_gc=1},0.008698561,0.01207617,0.720307795,1.203189,26,1.002064,0.10230355,0.012053778,0.05,0.962963,0.9509142
"{NMF_EyeAp_blink=0,Adj_gc=0} ", {SName_gc=1},0.008698561,0.01207617,0.720307795,1.203189,26,1.002064,0.10230355,0.012053778,0.05,0.962963,0.9509142
"{NMF_Body_Twist=0,Conj_gc=1} ", {NMF_Eyegaze_dn=1},0.007694881,0.51111111,0.015055202,1.344816,23,1.268059,0.1017261,0.019861831,0.05,0.92,0.9510179
"{NMF_Body_Twist=1,NMF_EyeAp_WD=0} ", {Loc_gc=1},0.010036802,0.10989011,0.091334895,1.351694,30,1.032122,0.11647609,0.061728395,0.05,0.9090909,0.9510491
"{NMF_Eyegaze_sr=1,NMF_Head_Nod=1} ", {NMF_Head_latral=0},0.011709602,0.625,0.018735363,1.233086,35,1.315044,0.12016216,0.022786458,0.05,0.9459459,0.9510769
"{NMF_Eyegaze_sl=1,Interact_gc=0} ", {DM_gc=1},0.008364001,0.02367424,0.353295417,1.335138,25,1.006087,0.10567448,0.023062731,0.05,0.9259259,0.9511023
"{NMF_Body_LEAN=1,fs_gc=0} ", {NMF_Cheeks=1},0.015724323,0.03252595,0.483439277,1.200248,47,1.005609,0.13737934,0.031778229,0.05,0.9591837,0.9511027
"{NMF_Body_forward=1,NMF_Head_TURN=0} ", {NMF_Head_back=1},0.018066243,0.15,0.120441619,1.235124,54,1.033594,0.14937888,0.080717489,0.05,0.9310345,0.9511153
"{NMF_Eyebrows_Raised=1,NMF_Head_latral=0} ", {NMF_Head_Shake=1},0.005018401,0.03816794,0.131482101,1.562794,15,1.01429,0.08855917,0.033259424,0.05,0.8823529,0.951194
"{NMF_EyeAp_CLOSED=0,SName_gc=1} ", {NMF_Head_forward=0},0.008364001,0.86206897,0.009702242,1.212006,25,2.093259,0.10068375,0.011737089,0.05,0.9615385,0.9512039
"{NMF_Body_Shoulder=0,SName_gc=1} ", {NMF_Head_forward=0},0.008364001,0.86206897,0.009702242,1.212006,25,2.093259,0.10068375,0.011737089,0.05,0.9615385,0.9512039
"{NMF_Eyegaze_dh=0,SName_gc=1} ", {NMF_Head_forward=0},0.008364001,0.86206897,0.009702242,1.212006,25,2.093259,0.10068375,0.011737089,0.05,0.9615385,0.9512039
"{NMF_Body_LEAN=0,WHQ_gc=1} ", {NMF_Eyegaze_sl=1},0.00301104,0.6,0.005018401,1.672948,9,1.603379,0.07097403,0.008348794,0.05,0.9,0.9512194
"{NMF_Head_TURN=1,Interact_gc=1} ", {NMF_Eyegaze_sl=1},0.00301104,0.6,0.005018401,1.672948,9,1.603379,0.07097403,0.008348794,0.05,0.9,0.9512194
"{NMF_Eyegaze_dn=1,fs_gc=0} ", {Conj_gc=1},0.008364001,0.02222222,0.37638006,1.328444,25,1.005619,0.10540926,0.02173913,0.05,0.9259259,0.9512285
"{NMF_EyeAp_CLOSED=1,NMF_Eyegaze_camera=0} ", {Loc_gc=1},0.006022081,0.12244898,0.049180328,1.506173,18,1.046893,0.0952381,0.048387097,0.05,0.9,0.951239
"{NMF_CA=1,NMF_Eyegaze_sl=0} ", {Interact_gc=1},0.003680161,0.01906412,0.193041151,1.675961,11,1.007839,0.07853537,0.018333333,0.05,0.9166667,0.9512421
"{NMF_Cheeks=0,NMF_Eyegaze_sr=1} ", {Interact_gc=1},0.004683841,0.01743462,0.268651723,1.532708,14,1.006167,0.08472875,0.017010936,0.05,0.9333333,0.9512513
"{NMF_Eyegaze_up=1,NMF_Eyegaze_sr=0} ", {SName_gc=1},0.0016728,0.02463054,0.067915691,2.454023,5,1.014962,0.06407098,0.021929825,0.05,0.8333333,0.9512573
"{NMF_Eyegaze_camera=0,fs_gc=1} ", {NMF_Body_LEAN=0},0.007360321,0.66666667,0.011040482,1.310103,22,1.473402,0.09819765,0.014360313,0.05,0.9565217,0.9512584
"{NMF_Eyegaze_camera=1,Det_gc=0} ", {NMF_Head_Nod=1},0.018400803,0.09322034,0.197390432,1.22747,55,1.019051,0.15028781,0.072178478,0.05,0.9322034,0.9512688
"{NMF_EyeAp_SQ=0,NMF_Eyegaze_hands=0} ", {SName_gc=1},0.008698561,0.01208178,0.719973235,1.203748,26,1.00207,0.10232732,0.012059369,0.05,0.962963,0.951309
"{NMF_Eyegaze_dh=0,NMF_Head_Nod=1} ", {NMF_Eyegaze_camera=1},0.018066243,0.24324324,0.074272332,1.23021,54,1.060149,0.14908142,0.071146245,0.05,0.9310345,0.9513298
"{NMF_Head_TURN=0,Prep_gc=1} ", {NMF_Head_forward=1},0.010036802,0.37974684,0.026430244,1.315253,30,1.146749,0.11489531,0.032894737,0.05,0.9375,0.9513412
"{NMF_Eyegaze_nd=1,NMF_Head_forward=0} ", {NMF_EyeAp_SQ=1},0.00267648,0.47058824,0.005687521,1.814953,8,1.39913,0.06969709,0.010204082,0.05,0.8888889,0.9513503
"{NMF_Eyebrows_Raised=0,Adv_gc=0} ", {WHQ_gc=1},0.008029441,0.01089918,0.736701238,1.20658,24,1.001887,0.09842846,0.010884354,0.05,0.96,0.9513704
"{NMF_Cheeks=1,NMF_Head_PUSH=0} ", {NMF_Eyebrows_Raised=1},0.008029441,0.34285714,0.023419204,1.37557,24,1.14245,0.10509549,0.03034134,0.05,0.9230769,0.9513744
"{NMF_Eyegaze_sr=1,Pro_gc=1} ", {NMF_Eyebrows_Raised=1},0.008029441,0.34285714,0.023419204,1.37557,24,1.14245,0.10509549,0.03034134,0.05,0.9230769,0.9513744
"{NMF_Eyegaze_camera=1,NMF_Eyegaze_dn=1} ", {NMF_Head_Nod=1},0.004349281,0.125,0.034794246,1.645925,13,1.056063,0.08460845,0.040880503,0.05,0.8666667,0.9513802
"{NMF_Eyegaze_dn=0,NMF_Head_forward=1} ", {NMF_Body_Shoulder=1},0.009702242,0.07859079,0.12345266,1.357849,29,1.022478,0.11477882,0.056530214,0.05,0.90625,0.9514042
"{NMF_Eyegaze_sr=1,Loc_gc=1} ", {NMF_Eyegaze_up=1},0.004014721,0.1875,0.021411843,1.672948,12,1.092828,0.08195375,0.031007752,0.05,0.9230769,0.9514086
