Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
{NMF_Eyegaze_sr=0} , {NMF_Eyegaze_hands=1},2.70%,4%,0.725660756,1.255561,82,1.007997,0.18559353,0.037666514,0,1.0933333,1
{NMF_Eyegaze_hands=1} , {NMF_Eyegaze_sr=0},2.70%,91%,0.030110405,1.255561,82,3.086316,0.18559353,0.037666514,0,1.0933333,1
{NMF_Body_latral=0} , {DM_gc=1},1.60%,3%,0.62629642,1.415931,47,1.007565,0.14921312,0.025026624,0,1.1463415,1
{DM_gc=1} , {NMF_Body_latral=0},1.60%,89%,0.017731683,1.415931,47,3.301048,0.14921312,0.025026624,0,1.1463415,1
{NMF_Head_TURN=0} , {NMF_EyeAp_CLOSED=1},4.60%,7%,0.609233857,1.233322,136,1.015269,0.23688887,0.072883173,0,1.088,1
{NMF_EyeAp_CLOSED=1} , {NMF_Head_TURN=0},4.60%,75%,0.06055537,1.233322,136,1.571748,0.23688887,0.072883173,0,1.088,1
{NMF_Eyegaze_up=1} , {NMF_Body_Twist=1},2.00%,18%,0.112077618,1.652294,60,1.086134,0.18211945,0.100166945,0,1.2244898,1
{NMF_Body_Twist=1} , {NMF_Eyegaze_up=1},2.00%,19%,0.108397457,1.652294,60,1.089723,0.18211945,0.100166945,0,1.2244898,1
{NMF_Head_TURN=1} , {NMF_EyeAp_WD=1},6.40%,16%,0.390766143,1.237638,192,1.037772,0.28195809,0.139839767,0,1.0909091,1
{NMF_EyeAp_WD=1} , {NMF_Head_TURN=1},6.40%,48%,0.132820341,1.237638,192,1.179833,0.28195809,0.139839767,0,1.0909091,1
{NMF_Head_Shake=1} , {Gesture_gc=1},0.30%,14%,0.024422884,4.450566,10,1.123065,0.12202383,0.064516129,0,1.6666667,1
{Gesture_gc=1} , {NMF_Head_Shake=1},0.30%,11%,0.030779525,4.450566,10,1.09455,0.12202383,0.064516129,0,1.6666667,1
{NMF_Eyegaze_up=1} , {NMF_Body_LEAN=1},6.60%,59%,0.112077618,1.203428,198,1.244307,0.28234478,0.123364486,0,1.0702703,1
{NMF_Body_LEAN=1} , {NMF_Eyegaze_up=1},6.60%,13%,0.491134159,1.203428,198,1.026354,0.28234478,0.123364486,0,1.0702703,1
{NMF_EyeAp_WD=1} , {NMF_Head_PUSH=1},2.30%,18%,0.132820341,1.532057,70,1.074342,0.18941901,0.104321908,0,1.1666667,1
{NMF_Head_PUSH=1} , {NMF_EyeAp_WD=1},2.30%,20%,0.115088658,1.532057,70,1.088722,0.18941901,0.104321908,0,1.1666667,1
{NMF_EyeAp_WD=1} , {NMF_Head_back=1},2.40%,18%,0.132820341,1.51409,73,1.076501,0.19229779,0.106259098,0,1.1587302,1
{NMF_Head_back=1} , {NMF_EyeAp_WD=1},2.40%,20%,0.121445299,1.51409,73,1.08547,0.19229779,0.106259098,0,1.1587302,1
{NMF_CA=0} , {Prep_gc=1},3.00%,5%,0.651053864,1.247977,91,1.009748,0.19492205,0.046263345,0,1.0833333,1
{Prep_gc=1} , {NMF_CA=0},3.00%,81%,0.037470726,1.247977,91,1.861046,0.19492205,0.046263345,0,1.0833333,1
{NMF_Eyegaze_nd=1} , {NMF_Eyegaze_sl=0},1.10%,92%,0.012378722,1.432785,34,4.42333,0.12766357,0.017708333,0,1.1333333,1
{NMF_Eyegaze_sl=0} , {NMF_Eyegaze_nd=1},1.10%,2%,0.641351623,1.432785,34,1.005454,0.12766357,0.017708333,0,1.1333333,1
{NMF_Eyegaze_hands=1} , {NMF_Head_TILT=1},1.80%,59%,0.030110405,1.498033,53,1.476224,0.16298051,0.043729373,0,1.1521739,1
{NMF_Head_TILT=1} , {NMF_Eyegaze_hands=1},1.80%,5%,0.393108063,1.498033,53,1.015704,0.16298051,0.043729373,0,1.1521739,1
{DM_gc=1} , {NMF_Head_Nod=1},0.40%,25%,0.017731683,3.22974,13,1.224373,0.11852023,0.048689139,0,1.4444444,1
{NMF_Head_Nod=1} , {DM_gc=1},0.40%,6%,0.075945132,3.22974,13,1.041939,0.11852023,0.048689139,0,1.4444444,1
{NMF_EyeAp_blink=1} , {DM_gc=1},0.80%,4%,0.234861158,2.008413,25,1.018541,0.12960851,0.034246575,0,1.25,1
{DM_gc=1} , {NMF_EyeAp_blink=1},0.80%,47%,0.017731683,2.008413,25,1.448299,0.12960851,0.034246575,0,1.25,1
{NMF_Eyebrows_Furrowed=1} , {WHQ_gc=1},0.60%,2%,0.284041485,2.216682,17,1.011215,0.11228279,0.019790454,0,1.3076923,1
{WHQ_gc=1} , {NMF_Eyebrows_Furrowed=1},0.60%,63%,0.009033121,2.216682,17,1.933088,0.11228279,0.019790454,0,1.3076923,1
{fs_gc=1} , {NMF_Eyegaze_camera=1},0.80%,41%,0.018735363,2.0772,23,1.361436,0.12642707,0.036858974,0,1.2777778,1
{NMF_Eyegaze_camera=1} , {fs_gc=1},0.80%,4%,0.197724992,2.0772,23,1.020999,0.12642707,0.036858974,0,1.2777778,1
{NMF_Eyegaze_camera=1} , {NMF_EyeAp_blink=1},5.80%,29%,0.197724992,1.239167,172,1.079229,0.26703375,0.153434434,0,1.075,1
{NMF_EyeAp_blink=1} , {NMF_Eyegaze_camera=1},5.80%,25%,0.234861158,1.239167,172,1.062636,0.26703375,0.153434434,0,1.075,1
{NMF_Body_back=1} , {NMF_Eyegaze_up=1},1.30%,19%,0.067246571,1.73121,39,1.101681,0.15029488,0.078470825,0,1.1818182,1
{NMF_Eyegaze_up=1} , {NMF_Body_back=1},1.30%,12%,0.112077618,1.73121,39,1.05565,0.15029488,0.078470825,0,1.1818182,1
{NMF_EyeAp_WD=1} , {NMF_Body_latral=1},6.00%,45%,0.132820341,1.213262,180,1.145805,0.27030288,0.134932534,0,1.0650888,1
{NMF_Body_latral=1} , {NMF_EyeAp_WD=1},6.00%,16%,0.37370358,1.213262,180,1.033767,0.27030288,0.134932534,0,1.0650888,1
{NMF_EyeAp_CLOSED=1} , {NMF_Head_Nod=1},0.90%,15%,0.06055537,1.964198,27,1.086064,0.13320225,0.070866142,0,1.2272727,1
{NMF_Head_Nod=1} , {NMF_EyeAp_CLOSED=1},0.90%,12%,0.075945132,1.964198,27,1.06627,0.13320225,0.070866142,0,1.2272727,1
{NMF_Eyegaze_up=1} , {NMF_Cheeks=1},0.70%,6%,0.112077618,2.203059,20,1.034672,0.12141297,0.050505051,0,1.25,1
{NMF_Cheeks=1} , {NMF_Eyegaze_up=1},0.70%,25%,0.027099364,2.203059,20,1.179044,0.12141297,0.050505051,0,1.25,1
{NMF_Head_latral=0} , {DM_gc=1},1.30%,3%,0.506858481,1.451784,39,1.008223,0.1376323,0.025506867,0,1.1142857,1
{DM_gc=1} , {NMF_Head_latral=0},1.30%,74%,0.017731683,1.451784,39,1.866893,0.1376323,0.025506867,0,1.1142857,1
{NMF_Body_Shoulder=1} , {NMF_Eyegaze_hands=1},0.50%,8%,0.057878889,2.687604,14,1.055289,0.11219764,0.0562249,0,1.2727273,1
{NMF_Eyegaze_hands=1} , {NMF_Body_Shoulder=1},0.50%,16%,0.030110405,2.687604,14,1.11567,0.11219764,0.0562249,0,1.2727273,1
{NMF_Eyegaze_sl=1} , {SName_gc=1},0.70%,2%,0.358648377,1.858831,20,1.008784,0.11152493,0.018484288,0,1.1764706,1
{SName_gc=1} , {NMF_Eyegaze_sl=1},0.70%,67%,0.010036802,1.858831,20,1.924055,0.11152493,0.018484288,0,1.1764706,1
{NMF_Eyegaze_dh=1} , {NMF_Eyegaze_sr=0},1.70%,91%,0.018735363,1.255014,51,3.0726,0.14633438,0.023459062,0,1.0625,1
{NMF_Eyegaze_sr=0} , {NMF_Eyegaze_dh=1},1.70%,2%,0.725660756,1.255014,51,1.004893,0.14633438,0.023459062,0,1.0625,1
{NMF_Body_latral=1} , {NMF_Cheeks=1},1.50%,4%,0.37370358,1.486621,45,1.013741,0.14960407,0.039028621,0,1.125,1
{NMF_Cheeks=1} , {NMF_Body_latral=1},1.50%,56%,0.027099364,1.486621,45,1.409167,0.14960407,0.039028621,0,1.125,1
{NMF_Head_Shake=1} , {NMF_Head_forward=0},2.10%,88%,0.024422884,1.232593,64,2.341883,0.16245643,0.029976581,0,1.0666667,1
{NMF_Head_forward=0} , {NMF_Head_Shake=1},2.10%,3%,0.711274674,1.232593,64,1.005857,0.16245643,0.029976581,0,1.0666667,1
{NMF_Cheeks=1} , {NMF_Body_Twist=1},0.60%,23%,0.027099364,2.163961,19,1.164836,0.11728395,0.049222798,0,1.1875,1
{NMF_Body_Twist=1} , {NMF_Cheeks=1},0.60%,6%,0.108397457,2.163961,19,1.033508,0.11728395,0.049222798,0,1.1875,1
{Gesture_gc=1} , {NMF_Body_LEAN=0},2.10%,67%,0.030779525,1.324343,62,1.506145,0.16574223,0.03997421,0,1.0689655,1
{NMF_Body_LEAN=0} , {Gesture_gc=1},2.10%,4%,0.508865841,1.324343,62,1.010407,0.16574223,0.03997421,0,1.0689655,1
{NMF_Eyegaze_dh=1} , {NMF_Eyegaze_dn=0},1.50%,82%,0.018735363,1.325013,46,2.128337,0.14279931,0.024691358,0,1.0697674,1
{NMF_Eyegaze_dn=0} , {NMF_Eyegaze_dh=1},1.50%,2%,0.619939779,1.325013,46,1.006244,0.14279931,0.024691358,0,1.0697674,1
{NMF_Body_Twist=1} , {NMF_CA=1},4.70%,43%,0.108397457,1.229451,139,1.140224,0.23911132,0.113192182,0,1.0530303,1
{NMF_CA=1} , {NMF_Body_Twist=1},4.7%,13%,0.348946136,1.229451,139,1.028696,0.23911132,0.113192182,0,1.0530303,1
{NMF_Eyegaze_sl=1} , {NMF_Cheeks=1},1.40%,4%,0.358648377,1.48018,43,1.013556,0.14592461,0.038738739,0,1.1025641,1
{NMF_Cheeks=1} , {NMF_Eyegaze_sl=1},1.40%,53%,0.027099364,1.48018,43,1.367092,0.14592461,0.038738739,0,1.1025641,1
{NMF_EyeAp_blink=1} , {Gesture_gc=1},1.20%,5%,0.234861158,1.619828,35,1.020079,0.13772271,0.046113307,0,1.1290323,1
{Gesture_gc=1} , {NMF_EyeAp_blink=1},1.20%,38%,0.030779525,1.619828,35,1.234961,0.13772271,0.046113307,0,1.1290323,1
{NMF_Eyegaze_nd=1} , {NMF_Head_forward=1},0.70%,54%,0.012378722,1.872162,20,1.548068,0.11192413,0.022727273,0,1.1764706,1
{NMF_Head_forward=1} , {NMF_Eyegaze_nd=1},0.70%,2%,0.288725326,1.872162,20,1.011052,0.11192413,0.022727273,0,1.1764706,1
{NMF_Eyegaze_Inter=1} , {NMF_EyeAp_blink=1},4.00%,30%,0.136500502,1.26274,121,1.087724,0.2260928,0.122345804,0,1.0521739,1
{NMF_EyeAp_blink=1} , {NMF_Eyegaze_Inter=1},4.00%,17%,0.234861158,1.26274,121,1.043333,0.2260928,0.122345804,0,1.0521739,1
{NMF_Head_Shake=1} , {NMF_Head_TURN=0},1.90%,78%,0.024422884,1.281646,57,1.782871,0.1563358,0.031028851,0,1.0555556,1
{NMF_Head_TURN=0} , {NMF_Head_Shake=1},1.90%,3%,0.609233857,1.281646,57,1.007101,0.1563358,0.031028851,0,1.0555556,1
{NMF_Eyegaze_nd=1} , {NMF_Head_TILT=1},0.80%,65%,0.012378722,1.650052,24,1.727308,0.11510427,0.02020202,0,1.1428571,1
{NMF_Head_TILT=1} , {NMF_Eyegaze_nd=1},0.80%,2%,0.393108063,1.650052,24,1.008215,0.11510427,0.02020202,0,1.1428571,1
{NMF_CA=0} , {NMF_Eyegaze_dh=1},1.60%,2%,0.651053864,1.289119,47,1.005551,0.14237457,0.024040921,0,1.0681818,1
{NMF_Eyegaze_dh=1} , {NMF_CA=0},1.60%,84%,0.018735363,1.289119,47,2.17122,0.14237457,0.024040921,0,1.0681818,1
{NMF_Body_Twist=1} , {NMF_Head_Shake=1},0.60%,5%,0.108397457,2.14836,17,1.029599,0.11053886,0.044736842,0,1.2142857,1
{NMF_Head_Shake=1} , {NMF_Body_Twist=1},0.60%,23%,0.024422884,2.14836,17,1.162268,0.11053886,0.044736842,0,1.2142857,1
{NMF_Eyebrows_Furrowed=0} , {Adv_gc=1},1.70%,2%,0.715958515,1.231015,52,1.004674,0.14634249,0.024219842,0,1.04,1
{Adv_gc=1} , {NMF_Eyebrows_Furrowed=0},1.70%,88%,0.019739043,1.231015,52,2.394064,0.14634249,0.024219842,0,1.04,1
{NMF_Head_PUSH=1} , {NMF_Eyebrows_Furrowed=1},4.00%,35%,0.115088658,1.238355,121,1.104438,0.22389908,0.112873134,0,1.0431034,1
{NMF_Eyebrows_Furrowed=1} , {NMF_Head_PUSH=1},4.00%,14%,0.284041485,1.238355,121,1.031991,0.22389908,0.112873134,0,1.0431034,1
{fs_gc=1} , {NMF_Eyegaze_dn=0},1.50%,80%,0.018735363,1.296209,45,1.934852,0.13969498,0.024141631,0,1.0465116,1
{NMF_Eyegaze_dn=0} , {fs_gc=1},1.50%,2%,0.619939779,1.296209,45,1.005688,0.13969498,0.024141631,0,1.0465116,1
{fs_gc=1} , {NMF_Eyegaze_sl=0},1.50%,82%,0.018735363,1.280777,46,2.008431,0.14039536,0.023871303,0,1.0454545,1
{NMF_Eyegaze_sl=0} , {fs_gc=1},1.50%,2%,0.641351623,1.280777,46,1.00539,0.14039536,0.023871303,0,1.0454545,1
{SName_gc=1} , {NMF_Eyebrows_Raised=1},0.50%,50%,0.010036802,2.00604,15,1.501506,0.10033501,0.019736842,0,1.1538462,1
{NMF_Eyebrows_Raised=1} , {SName_gc=1},0.50%,2%,0.24924724,2.00604,15,1.010305,0.10033501,0.019736842,0,1.1538462,1
{NMF_Body_Shoulder=1} , {NMF_Head_forward=1},2.20%,39%,0.057878889,1.341355,67,1.160854,0.17339891,0.069143447,0,1.046875,1
{NMF_Head_forward=1} , {NMF_Body_Shoulder=1},2.20%,8%,0.288725326,1.341355,67,1.02142,0.17339891,0.069143447,0,1.046875,1
{NMF_CA=1} , {WHQ_gc=1},0.6%,2%,0.348946136,1.804375,17,1.007386,0.1013036,0.016144349,0,1.1333333,1
{WHQ_gc=1} , {NMF_CA=1},0.60%,63%,0.009033121,1.804375,17,1.757845,0.1013036,0.016144349,0,1.1333333,1
{DM_gc=1} , {NMF_Head_TURN=0},1.40%,79%,0.017731683,1.300737,42,1.882782,0.13519368,0.022925764,0,1.05,1
{NMF_Head_TURN=0} , {DM_gc=1},1.40%,2%,0.609233857,1.300737,42,1.005458,0.13519368,0.022925764,0,1.05,1
{NMF_Eyegaze_nd=1} , {NMF_Eyegaze_dn=0},1.00%,84%,0.012378722,1.351483,31,2.343705,0.11839221,0.016675632,0,1.0333333,1
{NMF_Eyegaze_dn=0} , {NMF_Eyegaze_nd=1},1.00%,2%,0.619939779,1.351483,31,1.004425,0.11839221,0.016675632,0,1.0333333,1
{Interact_gc=1} , {NMF_CA=1},0.70%,59%,1.14%,1.685748,20,1.581131,0.10620584,0.018921476,0,1.1111111,1
{NMF_CA=1} , {Interact_gc=1},0.7%,2%,0.348946136,1.685748,20,1.007953,0.10620584,0.018921476,0,1.1111111,1
{NMF_Head_latral=0} , {Conj_gc=1},1.20%,2%,0.506858481,1.381056,35,1.006525,0.12716767,0.022875817,0,1.0606061,1
{Conj_gc=1} , {NMF_Head_latral=0},1.20%,70%,0.016728003,1.381056,35,1.643805,0.12716767,0.022875817,0,1.0606061,1
{SName_gc=1} , {NMF_Eyegaze_up=1},0.30%,30%,0.010036802,2.676716,9,1.268461,0.08977584,0.025280899,0,1.125,1
{NMF_Eyegaze_up=1} , {SName_gc=1},0.30%,3%,0.112077618,2.676716,9,1.017293,0.08977584,0.025280899,0,1.125,1
{NMF_Eyegaze_hands=1} , {NMF_Head_TURN=0},2.20%,74%,0.030110405,1.221935,67,1.529085,0.16550022,0.036334056,0,1.0307692,1
{NMF_Head_TURN=0} , {NMF_Eyegaze_hands=1},2.20%,4%,0.609233857,1.221935,67,1.006938,0.16550022,0.036334056,0,1.0307692,1
{NMF_Cheeks=1} , {NMF_Head_latral=1},1.70%,64%,0.027099364,1.301807,52,1.415708,0.15049154,0.034597472,0,1.04,1
{NMF_Head_latral=1} , {NMF_Cheeks=1},1.70%,4%,0.493141519,1.301807,52,1.008478,0.15049154,0.034597472,0,1.04,1
{NMF_Eyegaze_dn=0} , {Gesture_gc=1},2.30%,4%,0.619939779,1.209795,69,1.006707,0.16711578,0.036780384,0.01,1.0298507,0.99
{Gesture_gc=1} , {NMF_Eyegaze_dn=0},2.30%,75%,0.030779525,1.209795,69,1.520241,0.16711578,0.036780384,0.01,1.0298507,0.99
{NMF_Head_latral=0} , {NMF_Eyegaze_hands=1},1.90%,4%,0.506858481,1.271448,58,1.008499,0.1570726,0.03749192,0.01,1.0357143,0.99
{NMF_Eyegaze_hands=1} , {NMF_Head_latral=0},1.90%,64%,0.030110405,1.271448,58,1.386961,0.1570726,0.03749192,0.01,1.0357143,0.99
{Loc_gc=1} , {NMF_Eyegaze_dn=1},3.70%,46%,0.081298093,1.201889,111,1.141253,0.21126652,0.087539432,0.01,1.0183486,0.99
{NMF_Eyegaze_dn=1} , {Loc_gc=1},3.70%,10%,0.380060221,1.201889,111,1.018191,0.21126652,0.087539432,0.01,1.0183486,0.99
{NMF_Cheeks=1} , {NMF_Body_back=1},0.40%,15%,0.027099364,2.203059,12,1.094971,0.09404608,0.044444444,0.01,1.0909091,0.99
{NMF_Body_back=1} , {NMF_Cheeks=1},0.40%,6%,0.067246571,2.203059,12,1.034672,0.09404608,0.044444444,0.01,1.0909091,0.99
{NMF_Head_forward=0} , {fs_gc=1},1.60%,2%,0.711274674,1.20508,48,1.003931,0.13911232,0.022492971,0.01,1.0212766,0.99
{fs_gc=1} , {NMF_Head_forward=0},1.60%,86%,0.018735363,1.20508,48,2.021077,0.13911232,0.022492971,0.01,1.0212766,0.99
{NMF_Head_Nod=1} , {Gesture_gc=1},0.50%,6%,0.075945132,2.003735,14,1.032925,0.09687711,0.045901639,0.01,1.0769231,0.99
{Gesture_gc=1} , {NMF_Head_Nod=1},0.50%,15%,0.030779525,2.003735,14,1.089911,0.09687711,0.045901639,0.01,1.0769231,0.99
{NMF_Body_LEAN=0} , {DM_gc=1},1.20%,2%,0.508865841,1.334822,36,1.006081,0.12679437,0.023407022,0.01,1.0285714,0.99
{DM_gc=1} , {NMF_Body_LEAN=0},1.20%,68%,0.017731683,1.334822,36,1.531183,0.12679437,0.023407022,0.01,1.0285714,0.99
{NMF_Head_PUSH=1} , {NMF_Eyegaze_Inter=1},2.10%,18%,0.115088658,1.32038,62,1.053347,0.16549405,0.089855072,0.01,1.0163934,0.99
{NMF_Eyegaze_Inter=1} , {NMF_Head_PUSH=1},2.10%,15%,0.136500502,1.32038,62,1.043479,0.16549405,0.089855072,0.01,1.0163934,0.99
{Gesture_gc=1} , {NMF_Eyegaze_sl=1},1.50%,48%,0.030779525,1.333509,44,1.229257,0.1401075,0.039285714,0.01,1,0.99
{NMF_Eyegaze_sl=1} , {Gesture_gc=1},1.50%,4%,0.358648377,1.333509,44,1.010705,0.1401075,0.039285714,0.01,1,0.99
{NMF_Head_Nod=1} , {NMF_EyeAp_SQ=1},2.50%,33%,0.075945132,1.257274,74,1.098971,0.17642817,0.079741379,0.01,1,0.99
{NMF_EyeAp_SQ=1} , {NMF_Head_Nod=1},2.50%,10%,0.259284041,1.257274,74,1.021601,0.17642817,0.079741379,0.01,1,0.99
{NMF_Cheeks=1} , {NMF_Head_TURN=1},1.40%,52%,0.027099364,1.326928,42,1.265332,0.13654801,0.034797017,0.01,1,0.99
{NMF_Head_TURN=1} , {NMF_Cheeks=1},1.40%,4%,0.390766143,1.326928,42,1.00919,0.13654801,0.034797017,0.01,1,0.99
{NMF_Eyegaze_nd=1} , {NMF_Eyegaze_sr=0},1.10%,89%,0.012378722,1.229076,33,2.537638,0.11648857,0.015186378,0.01,1,0.99
{NMF_Eyegaze_sr=0} , {NMF_Eyegaze_nd=1},1.10%,2%,0.725660756,1.229076,33,1.002879,0.11648857,0.015186378,0.01,1,0.99
{NMF_Body_Shoulder=1} , {Gesture_gc=1},0.40%,6%,0.057878889,2.065783,11,1.035032,0.08719182,0.043307087,0.02,1,0.98
{Gesture_gc=1} , {NMF_Body_Shoulder=1},0.40%,12%,0.030779525,2.065783,11,1.070063,0.08719182,0.043307087,0.02,1,0.98
{NMF_CA=0} , {Frag_gc=1},1.10%,2%,0.651053864,1.260284,32,1.003453,0.11615723,0.016385049,0.02,1,0.98
{Frag_gc=1} , {NMF_CA=0},1.10%,82%,0.013047842,1.260284,32,1.944128,0.11615723,0.016385049,0.02,1,0.98
{NMF_Eyegaze_dh=1} , {NMF_Head_forward=1},0.80%,43%,0.018735363,1.484357,24,1.244731,0.10917214,0.026815642,0.02,1,0.98
{NMF_Head_forward=1} , {NMF_Eyegaze_dh=1},0.80%,3%,0.288725326,1.484357,24,1.009334,0.10917214,0.026815642,0.02,1,0.98
{NMF_EyeAp_blink=1} , {Pro_gc=1},2.70%,12%,0.234861158,1.225061,82,1.024298,0.1833255,0.090607735,0.02,0.9879518,0.98
{Pro_gc=1} , {NMF_EyeAp_blink=1},2.70%,29%,0.095349615,1.225061,82,1.07421,0.1833255,0.090607735,0.02,0.9879518,0.98
{NMF_Head_TURN=0} , {Conj_gc=1},1.30%,2%,0.609233857,1.247468,38,1.004228,0.12593418,0.020731042,0.02,1,0.98
{Conj_gc=1} , {NMF_Head_TURN=0},1.30%,76%,0.016728003,1.247468,38,1.628192,0.12593418,0.020731042,0.02,1,0.98
{NMF_Cheeks=1} , {NMF_Eyebrows_Raised=1},1.00%,36%,0.027099364,1.436424,29,1.169442,0.11805309,0.036386449,0.02,1,0.98
{NMF_Eyebrows_Raised=1} , {NMF_Cheeks=1},1.00%,4%,0.24924724,1.436424,29,1.012306,0.11805309,0.036386449,0.02,1,0.98
{Aux_gc=1} , {NMF_Eyegaze_sr=1},0.20%,71%,0.00234192,2.603659,5,2.539813,0.06599546,0.006082725,0.02,1,0.98
{Salutation_gc=1} , {NMF_Eyegaze_sr=1},0.20%,71%,0.00234192,2.603659,5,2.539813,0.06599546,0.006082725,0.02,1,0.98
{SName_gc=1} , {NMF_Head_TILT=0},0.80%,80%,0.010036802,1.318192,24,1.96554,0.10288024,0.013186813,0.02,1,0.98
{NMF_Head_TILT=0} , {SName_gc=1},0.80%,1%,0.606891937,1.318192,24,1.003236,0.10288024,0.013186813,0.02,1,0.98
{NMF_Eyegaze_up=1} , {NMF_EyeAp_WD=1},1.90%,17%,0.112077618,1.281048,57,1.044983,0.15629936,0.084444444,0.02,0.9827586,0.98
{NMF_EyeAp_WD=1} , {NMF_Eyegaze_up=1},1.90%,14%,0.132820341,1.281048,57,1.03678,0.15629936,0.084444444,0.02,0.9827586,0.98
{NMF_Cheeks=1} , {NMF_Head_TILT=1},1.40%,51%,0.027099364,1.287618,41,1.228956,0.13289921,0.033744856,0.02,0.9761905,0.98
{NMF_Head_TILT=1} , {NMF_Cheeks=1},1.40%,3%,0.393108063,1.287618,41,1.008076,0.13289921,0.033744856,0.02,0.9761905,0.98
{NMF_CA=0} , {Num_gc=1},1.20%,2%,0.651053864,1.221795,35,1.003325,0.11961077,0.017902813,0.03,0.9722222,0.97
{Num_gc=1} , {NMF_CA=0},1.20%,80%,0.014720642,1.221795,35,1.705959,0.11961077,0.017902813,0.03,0.9722222,0.97
{NMF_Head_PUSH=1} , {WHQ_gc=1},0.20%,2%,0.115088658,2.252692,7,1.011551,0.07263349,0.019230769,0.03,1,0.97
{WHQ_gc=1} , {NMF_Head_PUSH=1},0.20%,26%,0.009033121,2.252692,7,1.19463,0.07263349,0.019230769,0.03,1,0.97
{NMF_Head_Nod=1} , {NMF_Eyegaze_Inter=1},1.40%,18%,0.075945132,1.323195,41,1.053841,0.13472272,0.069023569,0.03,0.9534884,0.97
{NMF_Eyegaze_Inter=1} , {NMF_Head_Nod=1},1.40%,10%,0.136500502,1.323195,41,1.027287,0.13472272,0.069023569,0.03,0.9534884,0.97
{NMF_Cheeks=1} , {NMF_Head_back=1},0.50%,20%,0.027099364,1.626501,16,1.094814,0.09330913,0.037383178,0.03,0.9411765,0.97
{NMF_Head_back=1} , {NMF_Cheeks=1},0.50%,4%,0.121445299,1.626501,16,1.017761,0.09330913,0.037383178,0.03,0.9411765,0.97
{NMF_Eyegaze_hands=1} , {NMF_Eyegaze_Inter=1},0.60%,21%,0.030110405,1.546596,19,1.094577,0.09915218,0.039665971,0.03,0.95,0.97
{NMF_Eyegaze_Inter=1} , {NMF_Eyegaze_hands=1},0.60%,5%,0.136500502,1.546596,19,1.017262,0.09915218,0.039665971,0.03,0.95,0.97
{NMF_Body_Shoulder=1} , {NMF_Eyebrows_Raised=1},1.80%,31%,0.057878889,1.252326,54,1.09143,0.15041549,0.0625,0.03,0.9642857,0.97
{NMF_Eyebrows_Raised=1} , {NMF_Body_Shoulder=1},1.80%,7%,0.24924724,1.252326,54,1.015746,0.15041549,0.0625,0.03,0.9642857,0.97
{Adj_gc=1} , {NMF_Head_Nod=1},0.70%,12%,6%,1.519315,21,1.044584,0.10331673,0.054123711,0.03,0.9545455,0.97
{NMF_Head_Nod=1} , {Adj_gc=1},0.70%,9%,0.075945132,1.519315,21,1.034845,0.10331673,0.054123711,0.03,0.9545455,0.97
{fs_gc=1} , {NMF_EyeAp_SQ=1},0.70%,38%,0.018735363,1.44629,21,1.185146,0.10080323,0.025925926,0.04,0.9545455,0.96
{NMF_EyeAp_SQ=1} , {fs_gc=1},0.70%,3%,0.259284041,1.44629,21,1.008594,0.10080323,0.025925926,0.04,0.9545455,0.96
{NMF_Eyegaze_dh=1} , {NMF_EyeAp_SQ=1},0.70%,38%,0.018735363,1.44629,21,1.185146,0.10080323,0.025925926,0.04,0.9545455,0.96
{NMF_EyeAp_SQ=1} , {NMF_Eyegaze_dh=1},0.70%,3%,0.259284041,1.44629,21,1.008594,0.10080323,0.025925926,0.04,0.9545455,0.96
{NMF_Body_Shoulder=1} , {NMF_EyeAp_blink=1},1.70%,29%,0.057878889,1.2552,51,1.084992,0.14634523,0.061893204,0.04,0.9444444,0.96
{NMF_EyeAp_blink=1} , {NMF_Body_Shoulder=1},1.70%,7%,0.234861158,1.2552,51,1.015928,0.14634523,0.061893204,0.04,0.9444444,0.96
{SName_gc=1} , {NMF_Head_forward=0},0.90%,87%,0.010036802,1.21847,26,2.16544,0.10295112,0.012206573,0.04,0.962963,0.96
{NMF_Head_forward=0} , {SName_gc=1},0.90%,1%,0.711274674,1.21847,26,1.00222,0.10295112,0.012206573,0.04,0.962963,0.96
{NMF_Head_TILT=0} , {Interact_gc=1},0.90%,1%,0.606891937,1.260036,26,1.003001,0.10469242,0.014270033,0.04,0.962963,0.96
{Interact_gc=1} , {NMF_Head_TILT=0},0.90%,76%,0.011375042,1.260036,26,1.670709,0.10469242,0.014270033,0.04,0.962963,0.96
{NMF_Cheeks=1} , {NMF_Body_Shoulder=1},0.30%,11%,0.027099364,1.919717,9,1.059886,0.07602859,0.036734694,0.04,0.9,0.96
{NMF_Body_Shoulder=1} , {NMF_Cheeks=1},0.30%,5%,0.057878889,1.919717,9,1.026292,0.07602859,0.036734694,0.04,0.9,0.96
{NMF_Head_latral=1} , {Adv_gc=1},1.20%,2%,0.493141519,1.237311,36,1.004802,0.12207529,0.024048096,0.05,0.9473684,0.95
{Adv_gc=1} , {NMF_Head_latral=1},1.20%,61%,0.019739043,1.237311,36,1.300202,0.12207529,0.024048096,0.05,0.9473684,0.95
{Aux_gc=1} , {NMF_CA=0},0.20%,100%,0.00234192,1.535971,7,       NA,0.05997601,0.003597122,0.05,1,0.95
