Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine,jaccard,Fisher,hlift,hconf
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Eyegaze=1} ", {Adj_gc=1},0.00200736,0.12,0.016728003,1.970769,6,1.067171,0.06289709,0.026548673,0.08033394,0.8571429,0.9196661
"{NMF_CA=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {SName_gc=1},0.0016728,0.01234568,0.135496822,1.230041,5,1.002338,0.04536092,0.011627907,0.384382468,0.5555556,0.6156175
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Eyebrows=1} ", {Adj_gc=1},0.0016728,0.17241379,0.009702242,2.831565,5,1.134758,0.06882327,0.024271845,0.028490778,1,0.9715092
{NMF_Cheeks=1} , {Gesture_gc=1},0.00133824,0.04938272,0.027099364,1.604402,4,1.01957,0.04633654,0.023668639,0.237614631,0.5714286,0.7623854
"{NMF_CA=1,NMF_Cheeks=1} ", {Gesture_gc=1},0.00133824,0.11764706,0.011375042,3.822251,4,1.09845,0.07151985,0.032786885,0.0192385,1,0.9807615
"{NMF_Cheeks=1,NMF_EyeAp=1} ", {Gesture_gc=1},0.00133824,0.07843137,0.017062563,2.548167,4,1.051707,0.05839572,0.028776978,0.07002268,0.8,0.9299773
"{NMF_Cheeks=1,NMF_Head=1} ", {Gesture_gc=1},0.00133824,0.05,0.026764804,1.624457,4,1.020232,0.04662524,0.023809524,0.230915004,0.5714286,0.769085
"{NMF_Cheeks=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.00133824,0.05,0.026764804,1.624457,4,1.020232,0.04662524,0.023809524,0.230915004,0.5714286,0.769085
"{NMF_CA=1,NMF_Cheeks=1,NMF_EyeAp=1} ", {Gesture_gc=1},0.00133824,0.15384615,0.008698561,4.998328,4,1.145442,0.08178608,0.035087719,0.007476628,1.3333333,0.9925234
"{NMF_CA=1,NMF_Cheeks=1,NMF_Head=1} ", {Gesture_gc=1},0.00133824,0.11764706,0.011375042,3.822251,4,1.09845,0.07151985,0.032786885,0.0192385,1,0.9807615
"{NMF_CA=1,NMF_Cheeks=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.00133824,0.12121212,0.011040482,3.938076,4,1.102906,0.0725954,0.033057851,0.017375152,1,0.9826248
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Head=1} ", {Gesture_gc=1},0.00133824,0.07843137,0.017062563,2.548167,4,1.051707,0.05839572,0.028776978,0.07002268,0.8,0.9299773
"{NMF_Cheeks=1,NMF_EyeAp=1,NMF_Eyegaze=1} ", {Gesture_gc=1},0.00133824,0.08,0.016728003,2.59913,4,1.053501,0.05897678,0.028985507,0.066024583,0.8,0.9339754
