"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine"
"{Neg=0,Salutation=0} "," {NMF_Head=1}",0.867179658748745,0.873021219265746,0.993308798929408,0.999793266048013,2592,0.998578341629299,0.867760294609977
"{NMF_Head=1,Neg=0} "," {Buoy=0}",0.868852459016393,0.999230473258946,0.869521579123453,1.00023438867079,2597,1.30428236868518,0.869143239625167
"{NMF_Head=1,Buoy=0} "," {Neg=0}",0.868852459016393,0.995782208588957,0.872532619605219,1.0001320636668,2597,1.0311749140789,0.869434214931369
"{Neg=0,Buoy=0} "," {NMF_Head=1}",0.868852459016393,0.873528422468887,0.994647039143526,1.00037412059751,2597,1.00258305275371,0.869725385130609
"{NMF_Head=1,Neg=0} "," {Det=0}",0.868852459016393,0.999230473258946,0.869521579123453,0.999899526136923,2597,0.869521579123453,0.868852459016393
"{NMF_Head=1,Det=0} "," {Neg=0}",0.868852459016393,0.995782208588957,0.872532619605219,1.0001320636668,2597,1.0311749140789,0.869434214931369
"{Neg=0,Det=0} "," {NMF_Head=1}",0.868852459016393,0.873234700739744,0.994981599197056,1.00003774732226,2597,1.00026001616892,0.869434214931369
"{NMF_Head=1,Aux=0} "," {Unsure=0}",0.868852459016393,0.997311827956989,0.871194379391101,0.999652935534353,2597,0.871194379391101,0.868852459016393
"{NMF_Head=1,Unsure=0} "," {Aux=0}",0.868852459016393,0.997694967345371,0.870859819337571,1.00003697431097,2597,1.0160031225605,0.869143239625167
"{Aux=0,Unsure=0} "," {NMF_Head=1}",0.868852459016393,0.872941176470588,0.995316159250585,0.999701600180302,2597,0.997949270782994,0.869143239625167
"{NMF_Head=1,Aux=0} "," {Salutation=0}",0.868852459016393,0.997311827956989,0.871194379391101,0.999652935534353,2597,0.871194379391101,0.868852459016393
"{NMF_Head=1,Salutation=0} "," {Aux=0}",0.868852459016393,0.997694967345371,0.870859819337571,1.00003697431097,2597,1.0160031225605,0.869143239625167
"{Aux=0,Salutation=0} "," {NMF_Head=1}",0.868852459016393,0.872941176470588,0.995316159250585,0.999701600180302,2597,0.997949270782994,0.869143239625167
"{NMF_Head=1,Aux=0} "," {Buoy=0}",0.870525259284041,0.999231950844854,0.871194379391101,1.00023586774122,2602,1.30679156908665,0.870816599732262
"{NMF_Head=1,Buoy=0} "," {Aux=0}",0.870525259284041,0.997699386503067,0.872532619605219,1.00004140384228,2602,1.01795472287276,0.870816599732262
"{Aux=0,Buoy=0} "," {NMF_Head=1}",0.870525259284041,0.873447465592481,0.996654399464704,1.00028140791415,2602,1.00194169070855,0.871108135252762
"{NMF_Head=1,Aux=0} "," {Det=0}",0.870525259284041,0.999231950844854,0.871194379391101,0.999901004712176,2602,0.871194379391101,0.870525259284041
"{NMF_Head=1,Det=0} "," {Aux=0}",0.870525259284041,0.997699386503067,0.872532619605219,1.00004140384228,2602,1.01795472287276,0.870816599732262
"{Aux=0,Det=0} "," {NMF_Head=1}",0.870525259284041,0.873154362416107,0.996988959518234,0.999945743012163,2602,0.999626496448176,0.870816599732262
"{NMF_Head=1,Unsure=0} "," {Salutation=0}",0.868517898962864,0.997310795236266,0.870859819337571,0.999651900389403,2596,0.870859819337571,0.868517898962864
"{NMF_Head=1,Salutation=0} "," {Unsure=0}",0.868517898962864,0.997310795236266,0.870859819337571,0.999651900389403,2596,0.870859819337571,0.868517898962864
"{Salutation=0,Unsure=0} "," {NMF_Head=1}",0.868517898962864,0.872605042016807,0.995316159250585,0.999316655397791,2596,0.995316159250585,0.868517898962864
"{NMF_Head=1,Unsure=0} "," {Buoy=0}",0.870190699230512,0.99923165578179,0.870859819337571,1.0002355723817,2601,1.30628972900636,0.870481927710843
"{NMF_Head=1,Buoy=0} "," {Unsure=0}",0.870190699230512,0.997315950920245,0.872532619605219,0.999657068175927,2601,0.872532619605219,0.870190699230512
"{Buoy=0,Unsure=0} "," {NMF_Head=1}",0.870190699230512,0.873111782477341,0.996654399464704,0.999896980009492,2601,0.99929105131514,0.870481927710843
"{NMF_Head=1,Unsure=0} "," {Det=0}",0.870190699230512,0.99923165578179,0.870859819337571,0.999900709451547,2601,0.870859819337571,0.870190699230512
"{NMF_Head=1,Det=0} "," {Unsure=0}",0.870190699230512,0.997315950920245,0.872532619605219,0.999657068175927,2601,0.872532619605219,0.870190699230512
"{Det=0,Unsure=0} "," {NMF_Head=1}",0.870190699230512,0.872818791946309,0.996988959518234,0.99956144411016,2601,0.996988959518234,0.870190699230512
"{NMF_Head=1,Salutation=0} "," {Buoy=0}",0.870190699230512,0.99923165578179,0.870859819337571,1.0002355723817,2601,1.30628972900636,0.870481927710843
"{NMF_Head=1,Buoy=0} "," {Salutation=0}",0.870190699230512,0.997315950920245,0.872532619605219,0.999657068175927,2601,0.872532619605219,0.870190699230512
"{Salutation=0,Buoy=0} "," {NMF_Head=1}",0.870190699230512,0.873111782477341,0.996654399464704,0.999896980009492,2601,0.99929105131514,0.870481927710843
"{NMF_Head=1,Salutation=0} "," {Det=0}",0.870190699230512,0.99923165578179,0.870859819337571,0.999900709451547,2601,0.870859819337571,0.870190699230512
"{NMF_Head=1,Det=0} "," {Salutation=0}",0.870190699230512,0.997315950920245,0.872532619605219,0.999657068175927,2601,0.872532619605219,0.870190699230512
"{Det=0,Salutation=0} "," {NMF_Head=1}",0.870190699230512,0.872818791946309,0.996988959518234,0.99956144411016,2601,0.996988959518234,0.870190699230512
"{NMF_Head=1,Buoy=0} "," {Det=0}",0.87186349949816,0.999233128834356,0.872532619605219,0.999902183490422,2606,0.872532619605219,0.87186349949816
"{NMF_Head=1,Det=0} "," {Buoy=0}",0.87186349949816,0.999233128834356,0.872532619605219,1.00023704691423,2606,1.30879892940783,0.872155287817938
"{Det=0,Buoy=0} "," {NMF_Head=1}",0.87186349949816,0.873324396782842,0.998327199732352,1.00014046819307,2606,1.00096827698032,0.872155287817938
"{Pro=0,Loc=0} "," {Adj=0}",0.762462361993978,0.926046322633076,0.823352291736367,0.986089226344946,2279,0.823352291736367,0.762462361993978
"{Adj=0,Pro=0} "," {Loc=0}",0.762462361993978,0.903647898493259,0.843760455001673,0.983613826874127,2279,0.843760455001673,0.762462361993978
"{Adj=0,Loc=0} "," {Pro=0}",0.762462361993978,0.888845553822153,0.857811977249916,0.982529349250893,2279,0.857811977249916,0.762462361993978
"{Pro=0,Loc=0} "," {Prep=0}",0.785881565741051,0.954490044697277,0.823352291736367,0.991647807994495,2349,0.823352291736367,0.785881565741051
"{Prep=0,Pro=0} "," {Loc=0}",0.785881565741051,0.90625,0.867179658748745,0.986446194464676,2349,0.867179658748745,0.785881565741051
"{Prep=0,Loc=0} "," {Pro=0}",0.785881565741051,0.891799544419134,0.881231180996989,0.985794688708873,2349,0.881231180996989,0.785881565741051
"{Pro=0,Loc=0} "," {NMF_Eyegaze=1}",0.798594847775176,0.969930922389273,0.823352291736367,1.00107856596048,2387,1.03475355583084,0.803703703703704
"{NMF_Eyegaze=1,Pro=0} "," {Loc=0}",0.798594847775176,0.910026686999619,0.877551020408163,0.990557089381595,2387,0.903580076098236,0.800469483568075
"{NMF_Eyegaze=1,Loc=0} "," {Pro=0}",0.798594847775176,0.897368421052632,0.889929742388759,0.991950521644348,2387,0.92904753326299,0.8018139066174
"{Pro=0,Loc=0} "," {Gesture=0}",0.792572766811643,0.962616822429907,0.823352291736367,0.993186635223676,2369,0.823352291736367,0.792572766811643
"{Pro=0,Gesture=0} "," {Loc=0}",0.792572766811643,0.906967840735069,0.873870859819338,0.987227558615121,2369,0.873870859819338,0.792572766811643
"{Gesture=0,Loc=0} "," {Pro=0}",0.792572766811643,0.892614920874152,0.887922382067581,0.986696005359778,2369,0.887922382067581,0.792572766811643
"{Pro=0,Loc=0} "," {NMF_Cheeks=0}",0.797925727668116,0.96911824461601,0.823352291736367,0.996112253492866,2385,0.877520205666391,0.79926273458445
"{NMF_Cheeks=0,Pro=0} "," {Loc=0}",0.797925727668116,0.907879710696612,0.878889260622282,0.988220122094746,2385,0.882521034426506,0.798192771084337
"{NMF_Cheeks=0,Loc=0} "," {Pro=0}",0.797925727668116,0.894598649662416,0.891937102709936,0.988888817988521,2385,0.904633716271644,0.798994974874372
"{Pro=0,Loc=0} "," {Adv=0}",0.80361324857812,0.976026005688744,0.823352291736367,0.995679771673603,2402,0.823352291736367,0.80361324857812
"{Adv=0,Pro=0} "," {Loc=0}",0.80361324857812,0.90812854442344,0.884911341585815,0.988490975703446,2402,0.884911341585815,0.80361324857812
"{Adv=0,Loc=0} "," {Pro=0}",0.80361324857812,0.893933755117231,0.898962863834058,0.988153843951703,2402,0.898962863834058,0.80361324857812
"{Pro=0,Loc=0} "," {fs=0}",0.804951488792238,0.97765136123527,0.823352291736367,0.99631773567413,2406,0.838322333404301,0.805220883534137
"{fs=0,Pro=0} "," {Loc=0}",0.804951488792238,0.908267270668177,0.886249581799933,0.988641978159935,2406,0.886249581799933,0.804951488792238
"{fs=0,Loc=0} "," {Pro=0}",0.804951488792238,0.894423791821561,0.899966543994647,0.988695530234707,2406,0.903135440276318,0.805220883534137
"{Pro=0,Loc=0} "," {DM=0}",0.805620608899297,0.978464039008533,0.823352291736367,0.996127047887093,2408,0.823352291736367,0.805620608899297
"{Pro=0,DM=0} "," {Loc=0}",0.805620608899297,0.908336476801207,0.886918701906992,0.988717308506485,2408,0.886918701906992,0.805620608899297
"{DM=0,Loc=0} "," {Pro=0}",0.805620608899297,0.894170070553286,0.900970224155236,0.988415066894886,2408,0.900970224155236,0.805620608899297
"{Pro=0,Loc=0} "," {Conj=0}",0.806624289059886,0.979683055668428,0.823352291736367,0.99635000115445,2411,0.823352291736367,0.806624289059886
"{Conj=0,Pro=0} "," {Loc=0}",0.806624289059886,0.90844009042954,0.887922382067581,0.988830091148542,2411,0.887922382067581,0.806624289059886
"{Conj=0,Loc=0} "," {Pro=0}",0.806624289059886,0.894287833827893,0.901973904315825,0.988545242348954,2411,0.901973904315825,0.806624289059886
"{Pro=0,Loc=0} "," {Num=0}",0.808631649381064,0.982121088988216,0.823352291736367,0.996794544986682,2417,0.823352291736367,0.808631649381064
"{Num=0,Pro=0} "," {Loc=0}",0.808631649381064,0.908646616541353,0.889929742388759,0.989054893241845,2417,0.889929742388759,0.808631649381064
"{Num=0,Loc=0} "," {Pro=0}",0.808631649381064,0.894522575869726,0.903981264637002,0.988804726063096,2417,0.903981264637002,0.808631649381064
"{Pro=0,Loc=0} "," {Frag=0}",0.810304449648712,0.984152783421373,0.823352291736367,0.997163616829317,2422,0.823352291736367,0.810304449648712
"{Pro=0,Frag=0} "," {Loc=0}",0.810304449648712,0.908818011257036,0.891602542656407,0.989241455079126,2422,0.891602542656407,0.810304449648712
