,,,,,,,,,,,,,,,,
,"Cite: Smith, R. G., & Hofmann, M. (2020). A Lexical Frequency Analysis of Irish Sign Language. TEANGA, the Journal of the Irish Association for Applied Linguistics, 11, 18–47. https://doi.org/10.35903/teanga.v11i1.162",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,"Sign frequency list for the entire SOI corpus. This list has not been processed for alternates, ",,,,,,,,,,,,,,,
,"e.g., row 1: Index+me, 5: INDEX-Me, 10: INDEX+ME*, 17: INDEX-Me*",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Lexical Gloss,Freq,% of unique glosses,% of all glosses,per 1000 words,,,,,,,,,,,
1078,JUMPER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1079,KEEP*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1080,KITTEN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1081,KNOCK+++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1082,KNOW ,2,0.05%,0.02%,0.2,,,,,,,,,,,
1083,KO,2,0.05%,0.02%,0.2,,,,,,,,,,,
1084,LANE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1085,LAUGH+++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1086,LAUGH++++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1087,LAUGH++++++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1088,LEAD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1089,LEAVE-HIM-THERE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1090,LEAVE-THERE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1091,LEFT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1092,LICK,2,0.05%,0.02%,0.2,,,,,,,,,,,
1093,LIFT-LID,2,0.05%,0.02%,0.2,,,,,,,,,,,
1094,LIFT-SOMETHING-UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1095,LIGHT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1096,LION*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1097,LIST,2,0.05%,0.02%,0.2,,,,,,,,,,,
1098,LITTLE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1099,LOOK-AT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1100,"LOOK-AT+b,sl",2,0.05%,0.02%,0.2,,,,,,,,,,,
1101,LOOK-AT+f,2,0.05%,0.02%,0.2,,,,,,,,,,,
1102,LOOK-OUT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1103,LOOK-OUT-OF,2,0.05%,0.02%,0.2,,,,,,,,,,,
1104,LOOK-OVER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1105,LOOKING-AROUND*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1106,LOOKING-FURTHER*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1107,M,2,0.05%,0.02%,0.2,,,,,,,,,,,
1108,MACHO,2,0.05%,0.02%,0.2,,,,,,,,,,,
1109,MAKE-UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1110,MAKE-UP SIGN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1111,MANY-FROGS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1112,MARRIED,2,0.05%,0.02%,0.2,,,,,,,,,,,
1113,MEAL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1114,MEDICINE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1115,MENTAL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1116,MOST,2,0.05%,0.02%,0.2,,,,,,,,,,,
1117,MOST*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1118,MOTHER*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1119,MOUND,2,0.05%,0.02%,0.2,,,,,,,,,,,
1120,MOUND-RISING-UP-AHEAD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1121,MOVES-IN-ARC,2,0.05%,0.02%,0.2,,,,,,,,,,,
1122,NEAR*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1123,NEAREST,2,0.05%,0.02%,0.2,,,,,,,,,,,
1124,NEWS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1125,NO +++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1126,NO-NEED,2,0.05%,0.02%,0.2,,,,,,,,,,,
1127,NORTH,2,0.05%,0.02%,0.2,,,,,,,,,,,
1128,NOT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1129,NOT-ALLOWED,2,0.05%,0.02%,0.2,,,,,,,,,,,
1130,OF-COURSE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1131,OFF,2,0.05%,0.02%,0.2,,,,,,,,,,,
1132,OFFER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1133,OH-I-SEE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1134,OH-NO,2,0.05%,0.02%,0.2,,,,,,,,,,,
1135,OK,2,0.05%,0.02%,0.2,,,,,,,,,,,
1136,OK x 2,2,0.05%,0.02%,0.2,,,,,,,,,,,
1137,OKAY*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1138,OLDER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1139,OLDER*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1140,OLDER-2,2,0.05%,0.02%,0.2,,,,,,,,,,,
1141,ON-ELBOWS-WATCHING,2,0.05%,0.02%,0.2,,,,,,,,,,,
1142,ON-TOP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1143,ONE ,2,0.05%,0.02%,0.2,,,,,,,,,,,
1144,OPEN HANDS PALM UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1145,OPPRESS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1146,ORDER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1147,OUTSIDE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1148,PAIN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1149,PAIR,2,0.05%,0.02%,0.2,,,,,,,,,,,
1150,PARALLEL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1151,PARENTS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1152,PARENTS*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1153,PAT-BED,2,0.05%,0.02%,0.2,,,,,,,,,,,
1154,PAT-BED++++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1155,PATIENCE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1156,PATIENT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1157,PAUSE??,2,0.05%,0.02%,0.2,,,,,,,,,,,
1158,PEACE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1159,PEEPING-OUT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1160,PERSON,2,0.05%,0.02%,0.2,,,,,,,,,,,
1161,PERSON-COMES-BACK,2,0.05%,0.02%,0.2,,,,,,,,,,,
1162,PERSON-GETS-OUT-OF-CAR,2,0.05%,0.02%,0.2,,,,,,,,,,,
1163,PET,2,0.05%,0.02%,0.2,,,,,,,,,,,
1164,PHIL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1165,PHOTOGRAPH,2,0.05%,0.02%,0.2,,,,,,,,,,,
1166,"PICK-UP, LOOK-IN",2,0.05%,0.02%,0.2,,,,,,,,,,,
1167,PICK-UP-BABY-FROG,2,0.05%,0.02%,0.2,,,,,,,,,,,
1168,PICK-UP-DOG,2,0.05%,0.02%,0.2,,,,,,,,,,,
1169,PLACE-SHOVEL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1170,PLANE-FLY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1171,PLASTER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1172,PLAY*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1173,PLEASE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1174,POSE-ON-MOTORBIKE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1175,PREPARE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1176,PRIEST,2,0.05%,0.02%,0.2,,,,,,,,,,,
1177,PROGRESS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1178,PROUD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1179,PUB*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1180,PULL-PINTS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1181,PUSH-WINDOW-UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1182,PUT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1183,PUT-HEAD-IN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1184,PUT-UP-WITH-IT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1185,PUZZLED,2,0.05%,0.02%,0.2,,,,,,,,,,,
1186,PUZZLED?,2,0.05%,0.02%,0.2,,,,,,,,,,,
1187,QUANTITY-EMPTY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1188,QUESTION++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1189,QUICK,2,0.05%,0.02%,0.2,,,,,,,,,,,
1190,RATHER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1191,READ,2,0.05%,0.02%,0.2,,,,,,,,,,,
1192,REALLY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1193,REMOVE-PARTS-OF-ENGINE+++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1194,REMOVE-PARTS-OF-ENGINE+++++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1195,RESPONSIBLE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1196,RICH,2,0.05%,0.02%,0.2,,,,,,,,,,,
1197,RIGHT ++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1198,RIGHT+,2,0.05%,0.02%,0.2,,,,,,,,,,,
1199,RIGHT++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1200,ROAR++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1201,ROB,2,0.05%,0.02%,0.2,,,,,,,,,,,
1202,RUB-KITTEN++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1203,RUN-OFF,2,0.05%,0.02%,0.2,,,,,,,,,,,
1204,SAD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1205,SAFE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1206,SAINT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1207,SAME++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1208,SAVE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1209,SAW,2,0.05%,0.02%,0.2,,,,,,,,,,,
1210,SCARED?,2,0.05%,0.02%,0.2,,,,,,,,,,,
1211,SCREW-CAP-ON,2,0.05%,0.02%,0.2,,,,,,,,,,,
1212,SECRET,2,0.05%,0.02%,0.2,,,,,,,,,,,
1213,SEE++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1214,SHAPE-OF-HOLE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1215,SHE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1216,SHIT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1217,SHOUT-OUT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1218,SHOWER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1219,SICK-FEELING,2,0.05%,0.02%,0.2,,,,,,,,,,,
1220,SIDE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1221,SLEEP*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1222,SMELL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1223,SNOB,2,0.05%,0.02%,0.2,,,,,,,,,,,
1224,SO-FASHIONABLE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1225,SOFT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1226,SPECIAL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1227,SPHERE-FALL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1228,STAG-MOVES-FORWARD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1229,STARING-AT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1230,STATUE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1231,STRAIGHT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1232,SUNBATHING,2,0.05%,0.02%,0.2,,,,,,,,,,,
1233,SWARM FOLLOW,2,0.05%,0.02%,0.2,,,,,,,,,,,
1234,SWEATING,2,0.05%,0.02%,0.2,,,,,,,,,,,
1235,Shh...,2,0.05%,0.02%,0.2,,,,,,,,,,,
1236,T-SHIRT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1237,TAKE-DOWN-ON-PAPER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1238,TAKE-IT-EASY+++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1239,TAKE-MONEY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1240,TAKE-OVER++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1241,TALL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1242,TAP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1243,TEACH-THEM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1244,TELEPHONE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1245,TELL-ALL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1246,TERENURE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1247,THAILAND,2,0.05%,0.02%,0.2,,,,,,,,,,,
1248,THAN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1249,THANKS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1250,THEM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1251,THIRTY-FIVE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1252,THIS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1253,THOUSAND,2,0.05%,0.02%,0.2,,,,,,,,,,,
1254,THREE-OF-THEM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1255,TIPSY++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1256,TOGETHER-IN-GROUP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1257,TONGUE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1258,TOO,2,0.05%,0.02%,0.2,,,,,,,,,,,
1259,TOOK,2,0.05%,0.02%,0.2,,,,,,,,,,,
1260,TOPIC,2,0.05%,0.02%,0.2,,,,,,,,,,,
1261,TOSS-BACKWARDS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1262,TRY-EXPLAIN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1263,TUESDAY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1264,TURN-KEY-ON,2,0.05%,0.02%,0.2,,,,,,,,,,,
1265,TWENTY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1266,TWO-OF-THEM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1267,UNDRESS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1268,UP-THE-HILL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1269,UP-TIL-NOW,2,0.05%,0.02%,0.2,,,,,,,,,,,
1270,UP-TO-NOW,2,0.05%,0.02%,0.2,,,,,,,,,,,
1271,UPSTAIRS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1272,W,2,0.05%,0.02%,0.2,,,,,,,,,,,
1273,WAIT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1274,WALK-AWAY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1275,WALKING-STICK-UNDER-ARM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1276,WANDER-AROUND*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1277,WANT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1278,WARDROBE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1279,WAS*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1280,WAS?,2,0.05%,0.02%,0.2,,,,,,,,,,,
1281,WASTE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1282,WATCH++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1283,WATCH-WITH-INTEREST,2,0.05%,0.02%,0.2,,,,,,,,,,,
1284,WATER*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1285,WATER-ALL-AROUND,2,0.05%,0.02%,0.2,,,,,,,,,,,
1286,WAVE-BYE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1287,WAVE-HAND,2,0.05%,0.02%,0.2,,,,,,,,,,,
1288,WAVED-BYE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1289,WEDNESDAY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1290,WELL*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1291,WENT-OVER,2,0.05%,0.02%,0.2,,,,,,,,,,,
1292,WET,2,0.05%,0.02%,0.2,,,,,,,,,,,
1293,WEXFORD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1294,WHAT'S-THE-PROBLEM,2,0.05%,0.02%,0.2,,,,,,,,,,,
1295,WHAT*,2,0.05%,0.02%,0.2,,,,,,,,,,,
1296,WHAT-TO-DO?,2,0.05%,0.02%,0.2,,,,,,,,,,,
1297,WHEEL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1298,WHILE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1299,WHILE-SLEEPING,2,0.05%,0.02%,0.2,,,,,,,,,,,
1300,WHOLE-AREA-OF-IRAQ,2,0.05%,0.02%,0.2,,,,,,,,,,,
1301,WHY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1302,WHY-NOT,2,0.05%,0.02%,0.2,,,,,,,,,,,
1303,WIDE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1304,WILD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1305,WILL++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1306,WIRE,2,0.05%,0.02%,0.2,,,,,,,,,,,
1307,WORD,2,0.05%,0.02%,0.2,,,,,,,,,,,
1308,YAWN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1309,YES ++,2,0.05%,0.02%,0.2,,,,,,,,,,,
1310,YES+,2,0.05%,0.02%,0.2,,,,,,,,,,,
1311,YESTERDAY,2,0.05%,0.02%,0.2,,,,,,,,,,,
1312,YOUNG-ANIMAL,2,0.05%,0.02%,0.2,,,,,,,,,,,
1313,c (SIGN NAME),2,0.05%,0.02%,0.2,,,,,,,,,,,
1314,c(SIGN NAME),2,0.05%,0.02%,0.2,,,,,,,,,,,
1315,c+WATERSKI+f,2,0.05%,0.02%,0.2,,,,,,,,,,,
1316,cl-ISL-L BENT +me,2,0.05%,0.02%,0.2,,,,,,,,,,,
1317,gesture ,2,0.05%,0.02%,0.2,,,,,,,,,,,
1318,gesture 'leave it',2,0.05%,0.02%,0.2,,,,,,,,,,,
1319,gesture 2X CL-5 PALMS IN,2,0.05%,0.02%,0.2,,,,,,,,,,,
1320,gesture 2x CL-5 PALM UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1321,gesture 2x CL-5 PALMS SIDEWAYS,2,0.05%,0.02%,0.2,,,,,,,,,,,
1322,gesture CL-5X2 PALMS UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1323,gesture cl-5 PALMS UP,2,0.05%,0.02%,0.2,,,,,,,,,,,
1324,gesture-'come-on',2,0.05%,0.02%,0.2,,,,,,,,,,,
1325,gesture; CL-ISL-L PALM IN +mouth,2,0.05%,0.02%,0.2,,,,,,,,,,,
1326,index+sl,2,0.05%,0.02%,0.2,,,,,,,,,,,
1327,o.w.l.,2,0.05%,0.02%,0.2,,,,,,,,,,,
1328,p.o.l.o.,2,0.05%,0.02%,0.2,,,,,,,,,,,
1329,w.a.r.t.,2,0.05%,0.02%,0.2,,,,,,,,,,,
1330,w.a.s.p.,2,0.05%,0.02%,0.2,,,,,,,,,,,
1331, (NAME SIGN),1,0.02%,0.01%,0.1,,,,,,,,,,,
1332, ALWAYS,1,0.02%,0.01%,0.1,,,,,,,,,,,
1333, BED,1,0.02%,0.01%,0.1,,,,,,,,,,,
1334, FATHER,1,0.02%,0.01%,0.1,,,,,,,,,,,
1335, WAR ,1,0.02%,0.01%,0.1,,,,,,,,,,,
1336, gesture FOLD-ARMS',1,0.02%,0.01%,0.1,,,,,,,,,,,
1337,#APT,1,0.02%,0.01%,0.1,,,,,,,,,,,
1338,#BACK,1,0.02%,0.01%,0.1,,,,,,,,,,,
1339,#BOOTERSTOWN,1,0.02%,0.01%,0.1,,,,,,,,,,,
1340,#CRETE,1,0.02%,0.01%,0.1,,,,,,,,,,,
1341,#D*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1342,#DOG*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1343,#EUROPA,1,0.02%,0.01%,0.1,,,,,,,,,,,
1344,#GARAGE*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1345,#GOLD,1,0.02%,0.01%,0.1,,,,,,,,,,,
1346,#HAND,1,0.02%,0.01%,0.1,,,,,,,,,,,
1347,#LEAK,1,0.02%,0.01%,0.1,,,,,,,,,,,
1348,#LEAK x2,1,0.02%,0.01%,0.1,,,,,,,,,,,
1349,#MALO*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1350,#MAYO,1,0.02%,0.01%,0.1,,,,,,,,,,,
1351,#MILES,1,0.02%,0.01%,0.1,,,,,,,,,,,
1352,#POINT*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1353,#PUMP,1,0.02%,0.01%,0.1,,,,,,,,,,,
1354,#PURPLE,1,0.02%,0.01%,0.1,,,,,,,,,,,
1355,#ROOF,1,0.02%,0.01%,0.1,,,,,,,,,,,
1356,#STILL,1,0.02%,0.01%,0.1,,,,,,,,,,,
1357,#SUN,1,0.02%,0.01%,0.1,,,,,,,,,,,
1358,#TANK,1,0.02%,0.01%,0.1,,,,,,,,,,,
1359,#TOYS,1,0.02%,0.01%,0.1,,,,,,,,,,,
1360,#TWIN,1,0.02%,0.01%,0.1,,,,,,,,,,,
1361,#WHY,1,0.02%,0.01%,0.1,,,,,,,,,,,
1362,#dch,1,0.02%,0.01%,0.1,,,,,,,,,,,
1363,'B',1,0.02%,0.01%,0.1,,,,,,,,,,,
1364,'C',1,0.02%,0.01%,0.1,,,,,,,,,,,
1365,'CEM',1,0.02%,0.01%,0.1,,,,,,,,,,,
1366,'D',1,0.02%,0.01%,0.1,,,,,,,,,,,
1367,'DRIVE' _+trace,1,0.02%,0.01%,0.1,,,,,,,,,,,
1368,'DRIVE' trace,1,0.02%,0.01%,0.1,,,,,,,,,,,
1369,'F'...,1,0.02%,0.01%,0.1,,,,,,,,,,,
1370,'FORGOT-ABOUT',1,0.02%,0.01%,0.1,,,,,,,,,,,
1371,'GO-AWAY-WITH-YOU'',1,0.02%,0.01%,0.1,,,,,,,,,,,
1372,'Hold on now!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1373,'I' don't wanna do that!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1374,'LEAVE-IT',1,0.02%,0.01%,0.1,,,,,,,,,,,
1375,'LOOK-IN-CUP',1,0.02%,0.01%,0.1,,,,,,,,,,,
1376,'No Way!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1377,'O'*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1378,'OOPS',1,0.02%,0.01%,0.1,,,,,,,,,,,
1379,'Ohhh!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1380,'PERSON-GET-UP-FROM-KNEELING',1,0.02%,0.01%,0.1,,,,,,,,,,,
1381,'REFERRING-HOSE',1,0.02%,0.01%,0.1,,,,,,,,,,,
1382,'SUCH a big job...',1,0.02%,0.01%,0.1,,,,,,,,,,,
1383,'W',1,0.02%,0.01%,0.1,,,,,,,,,,,
1384,'WAVE-GET-ATTENTION',1,0.02%,0.01%,0.1,,,,,,,,,,,
1385,'WHAT-DO?',1,0.02%,0.01%,0.1,,,,,,,,,,,
1386,'WHAT-FOR',1,0.02%,0.01%,0.1,,,,,,,,,,,
1387,'WHAT-FOR?',1,0.02%,0.01%,0.1,,,,,,,,,,,
1388,'What's the problem?',1,0.02%,0.01%,0.1,,,,,,,,,,,
1389,'acts innocent',1,0.02%,0.01%,0.1,,,,,,,,,,,
1390,'ah well',1,0.02%,0.01%,0.1,,,,,,,,,,,
1391,'all done!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1392,'and so on. Anyway...',1,0.02%,0.01%,0.1,,,,,,,,,,,
1393,'and then...',1,0.02%,0.01%,0.1,,,,,,,,,,,
1394,'arms folded in sleep',1,0.02%,0.01%,0.1,,,,,,,,,,,
1395,'bike zooms out from under boy',1,0.02%,0.01%,0.1,,,,,,,,,,,
1396,'boys look at each other',1,0.02%,0.01%,0.1,,,,,,,,,,,
1397,'boys looking puzzled',1,0.02%,0.01%,0.1,,,,,,,,,,,
1398,'but sure what can you do!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1399,'changing to a different family member (brother)',1,0.02%,0.01%,0.1,,,,,,,,,,,
1400,'claps hands',1,0.02%,0.01%,0.1,,,,,,,,,,,
1401,'clenches fists' ???,1,0.02%,0.01%,0.1,,,,,,,,,,,
1402,'come on',1,0.02%,0.01%,0.1,,,,,,,,,,,
1403,'come over here',1,0.02%,0.01%,0.1,,,,,,,,,,,
1404,'demonstrates how to sit on bike',1,0.02%,0.01%,0.1,,,,,,,,,,,
1405,'dismiss them',1,0.02%,0.01%,0.1,,,,,,,,,,,
1406,'dismissive',1,0.02%,0.01%,0.1,,,,,,,,,,,
1407,'doesn't matter',1,0.02%,0.01%,0.1,,,,,,,,,,,
1408,'don't give a damn',1,0.02%,0.01%,0.1,,,,,,,,,,,
1409,'done with it',1,0.02%,0.01%,0.1,,,,,,,,,,,
1410,'extent of motorbike',1,0.02%,0.01%,0.1,,,,,,,,,,,
1411,'frenzied warning signals',1,0.02%,0.01%,0.1,,,,,,,,,,,
1412,'gets attention of interlocutor',1,0.02%,0.01%,0.1,,,,,,,,,,,
1413,'give me the info',1,0.02%,0.01%,0.1,,,,,,,,,,,
1414,'go-away!',1,0.02%,0.01%,0.1,,,,,,,,,,,
1415,'grimace',1,0.02%,0.01%,0.1,,,,,,,,,,,
1416,'had enough',1,0.02%,0.01%,0.1,,,,,,,,,,,
1417,'hand front',1,0.02%,0.01%,0.1,,,,,,,,,,,
1418,'hand to mouth',1,0.02%,0.01%,0.1,,,,,,,,,,,
1419,'hands out',1,0.02%,0.01%,0.1,,,,,,,,,,,
1420,'hands up in frustration',1,0.02%,0.01%,0.1,,,,,,,,,,,
1421,'hands up' FINISH,1,0.02%,0.01%,0.1,,,,,,,,,,,
1422,'hands up'*,1,0.02%,0.01%,0.1,,,,,,,,,,,
1423,"'hands up, befuddled'",1,0.02%,0.01%,0.1,,,,,,,,,,,
1424,'head nodding',1,0.02%,0.01%,0.1,,,,,,,,,,,
1425,,1,0.02%,0.01%,0.1,,,,,,,,,,,
1426,'hmmm',1,0.02%,0.01%,0.1,,,,,,,,,,,
1427,'hmmm..',1,0.02%,0.01%,0.1,,,,,,,,,,,
1428,'hold on',1,0.02%,0.01%,0.1,,,,,,,,,,,
1429,'hold-on',1,0.02%,0.01%,0.1,,,,,,,,,,,
1430,'how much for',1,0.02%,0.01%,0.1,,,,,,,,,,,
1431,'huh?',1,0.02%,0.01%,0.1,,,,,,,,,,,
1432,'keep down',1,0.02%,0.01%,0.1,,,,,,,,,,,
1433,'leave it be',1,0.02%,0.01%,0.1,,,,,,,,,,,
1434,'leave it there',1,0.02%,0.01%,0.1,,,,,,,,,,,
1435,'leave them be'?,1,0.02%,0.01%,0.1,,,,,,,,,,,
1436,'let's go then',1,0.02%,0.01%,0.1,,,,,,,,,,,
1437,'let's go',1,0.02%,0.01%,0.1,,,,,,,,,,,
