Antecedent,Consequent,support,confidence,coverage,lift,count,conviction,cosine
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side},0.12,0.24,0.51,1.22,365,1.06,0.21
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {Eye_Ap.value=null},0.05,0.50,0.10,1.22,144,1.18,0.11
"{CA.value=CA,Cheeks.value=null} ", {Eyegaze.value=side},0.07,0.24,0.30,1.22,215,1.06,0.17
"{Eye_Ap.value=SQ,Eyebrows.value=eyebrow movement} ", {CA.value=CA},0.05,0.38,0.14,1.22,164,1.11,0.14
"{Eyegaze.value=UpDn,Head.value=TILT} ", {Eyebrows.value=null},0.03,0.58,0.05,1.22,95,1.25,0.06
"{Body_value=LEAN,CA.value=null} ", {Eyegaze.value=UpDn},0.03,0.12,0.28,1.22,99,1.02,0.10
"{Cheeks.value=null,Eyegaze.value=+camera} ", {Body_value=null},0.05,0.45,0.12,1.21,161,1.14,0.12
"{Body_value=LEAN,Eyegaze.value=side} ", {Eye_Ap.value=null},0.04,0.49,0.09,1.21,131,1.17,0.10
"{Body_value=LEAN,CA.value=null} ", {Head.value=TILT},0.11,0.37,0.28,1.21,314,1.10,0.22
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.08,0.49,0.15,1.21,227,1.17,0.16
{Eyegaze.value=+camera} , {Body_value=null},0.05,0.45,0.12,1.21,162,1.14,0.12
{Body_value=null} , {Eyegaze.value=+camera},0.05,0.15,0.37,1.21,162,1.03,0.12
{Eyegaze.value=side} , {Eyebrows.value=eyebrow movement},0.12,0.63,0.20,1.21,372,1.30,0.21
{Eyebrows.value=eyebrow movement} , {Eyegaze.value=side},0.12,0.24,0.52,1.21,372,1.05,0.21
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=null},0.05,0.15,0.31,1.21,144,1.03,0.12
{Body_value=SHOULDERS} , {Eyebrows.value=eyebrow movement},0.03,0.63,0.05,1.21,90,1.30,0.06
{Eyebrows.value=eyebrow movement} , {Body_value=SHOULDERS},0.03,0.06,0.52,1.21,90,1.01,0.06
"{Eyebrows.value=eyebrow movement,Head.value=TURN} ", {Eyegaze.value=side & UpDn},0.05,0.32,0.16,1.21,152,1.08,0.14
"{CA.value=null,Eyebrows.value=null} ", {Eye_Ap.value=null},0.17,0.49,0.34,1.21,496,1.17,0.29
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {Head.value=TURN},0.05,0.36,0.14,1.21,152,1.10,0.13
"{Body_value=LEAN,Head.value=TILT} ", {Eyebrows.value=null},0.09,0.57,0.15,1.21,262,1.23,0.16
{Eyegaze.value=side} , {CA.value=CA},0.07,0.38,0.20,1.21,221,1.10,0.17
{CA.value=CA} , {Eyegaze.value=side},0.07,0.24,0.31,1.21,221,1.05,0.17
"{Cheeks.value=null,Eyegaze.value=side} ", {Eyebrows.value=eyebrow movement},0.12,0.63,0.19,1.21,365,1.29,0.21
"{Cheeks.value=null,Head.value=TURN} ", {Eyegaze.value=side & UpDn},0.09,0.32,0.29,1.21,274,1.08,0.20
"{Cheeks.value=null,Eyebrows.value=null} ", {Eye_Ap.value=null},0.23,0.49,0.46,1.20,678,1.16,0.35
"{Cheeks.value=null,Eyegaze.value=+interlocutor1} ", {Eyebrows.value=null},0.04,0.57,0.07,1.20,118,1.23,0.08
"{Cheeks.value=null,Eyebrows.value=null} ", {Eyegaze.value=+interlocutor1},0.04,0.09,0.46,1.20,118,1.02,0.08
"{CA.value=null,Eyegaze.value=side} ", {Body_value=null},0.05,0.45,0.11,1.20,143,1.14,0.11
{Eye_Ap.value=null} , {Eyebrows.value=null},0.23,0.57,0.41,1.20,696,1.22,0.36
{Eyebrows.value=null} , {Eye_Ap.value=null},0.23,0.49,0.48,1.20,696,1.16,0.36
"{Eyebrows.value=null,Head.value=TILT} ", {Body_value=LEAN},0.09,0.56,0.16,1.20,262,1.21,0.16
"{Cheeks.value=null,Eye_Ap.value=null} ", {Eyebrows.value=null},0.23,0.57,0.40,1.20,678,1.22,0.35
{Head.value=PUSH} , {Eyebrows.value=eyebrow movement},0.05,0.63,0.08,1.20,151,1.28,0.09
{Eyebrows.value=eyebrow movement} , {Head.value=PUSH},0.05,0.10,0.52,1.20,151,1.02,0.09
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=PUSH},0.05,0.10,0.51,1.20,147,1.02,0.09
"{CA.value=CA,Head.value=TILT} ", {Eyebrows.value=null},0.05,0.57,0.08,1.20,138,1.22,0.09
"{CA.value=CA,Eye_Ap.value=null} ", {Body_value=LEAN},0.06,0.56,0.12,1.20,194,1.21,0.13
{Eyegaze.value=+interlocutor1} , {CA.value=null},0.06,0.78,0.07,1.20,165,1.57,0.08
{CA.value=null} , {Eyegaze.value=+interlocutor1},0.06,0.08,0.65,1.20,165,1.02,0.08
"{Cheeks.value=null,Eyegaze.value=side} ", {CA.value=CA},0.07,0.37,0.19,1.19,215,1.10,0.17
"{Body_value=null,Head.value=TILT} ", {CA.value=null},0.09,0.78,0.11,1.19,260,1.56,0.13
"{CA.value=CA,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.06,0.35,0.18,1.19,190,1.09,0.15
"{Body_value=LEAN,Eye_Ap.value=SQ} ", {CA.value=CA},0.03,0.37,0.09,1.19,102,1.10,0.09
"{Cheeks.value=null,Head.value=PUSH} ", {Eyebrows.value=eyebrow movement},0.05,0.62,0.08,1.19,147,1.26,0.09
"{CA.value=CA,Eyebrows.value=null} ", {Eye_Ap.value=null},0.06,0.48,0.13,1.19,190,1.15,0.13
"{Cheeks.value=null,Eyegaze.value=+interlocutor1} ", {CA.value=null},0.05,0.77,0.07,1.19,159,1.53,0.08
"{Cheeks.value=null,Head.value=Headnod} ", {CA.value=null},0.04,0.77,0.05,1.18,113,1.51,0.06
"{Body_value=LEAN,Eye_Ap.value=null} ", {Eyegaze.value=side},0.04,0.23,0.19,1.18,131,1.05,0.13
"{CA.value=null,Cheeks.value=null} ", {Eyegaze.value=+interlocutor1},0.05,0.08,0.64,1.18,159,1.01,0.08
"{Eyebrows.value=null,Eyegaze.value=side & UpDn} ", {CA.value=CA},0.05,0.37,0.12,1.18,135,1.09,0.12
{Eyegaze.value=+interlocutor1} , {Eyebrows.value=null},0.04,0.56,0.07,1.18,119,1.20,0.08
{Eyebrows.value=null} , {Eyegaze.value=+interlocutor1},0.04,0.08,0.48,1.18,119,1.01,0.08
"{Body_value=TWIST,Cheeks.value=null} ", {CA.value=CA},0.03,0.37,0.09,1.18,94,1.09,0.09
"{Eye_Ap.value=//,Eyebrows.value=null} ", {Body_value=null},0.05,0.44,0.11,1.18,138,1.12,0.11
"{CA.value=null,Eye_Ap.value=WD} ", {Body_value=LEAN},0.03,0.55,0.06,1.18,95,1.19,0.06
"{Body_value=null,Eyebrows.value=null} ", {Eye_Ap.value=null},0.08,0.48,0.18,1.18,253,1.14,0.17
"{CA.value=null,Cheeks.value=null} ", {Head.value=Headnod},0.04,0.06,0.64,1.18,113,1.01,0.06
{Eyegaze.value=UpDn} , {Eyebrows.value=null},0.05,0.56,0.10,1.18,161,1.19,0.10
{Eyebrows.value=null} , {Eyegaze.value=UpDn},0.05,0.11,0.48,1.18,161,1.02,0.10
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.12,0.48,0.25,1.17,362,1.14,0.22
"{CA.value=CA,Cheeks.value=null} ", {Body_value=TWIST},0.03,0.10,0.30,1.17,94,1.02,0.09
{CA.value=CA} , {Body_value=LEAN},0.17,0.55,0.31,1.17,510,1.18,0.28
{Body_value=LEAN} , {CA.value=CA},0.17,0.37,0.47,1.17,510,1.09,0.28
{Eyegaze.value=side & UpDn} , {Eye_Ap.value=null},0.13,0.48,0.27,1.17,378,1.13,0.23
{Eye_Ap.value=null} , {Eyegaze.value=side & UpDn},0.13,0.31,0.41,1.17,378,1.07,0.23
{Eyegaze.value=side & UpDn} , {CA.value=CA},0.10,0.37,0.27,1.17,290,1.08,0.20
{CA.value=CA} , {Eyegaze.value=side & UpDn},0.10,0.31,0.31,1.17,290,1.07,0.20
"{Eyebrows.value=null,Head.value=TILT} ", {Eye_Ap.value=null},0.07,0.48,0.16,1.17,223,1.13,0.15
"{Body_value=null,Head.value=TURN} ", {Eye_Ap.value=null},0.04,0.48,0.09,1.17,131,1.13,0.10
"{Body_value=null,Eyebrows.value=eyebrow movement} ", {Eye_Ap.value=SQ},0.04,0.22,0.19,1.17,128,1.04,0.13
"{Body_value=null,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.03,0.48,0.07,1.17,98,1.13,0.07
"{CA.value=null,Eye_Ap.value=SQ} ", {Head.value=TILT},0.04,0.36,0.12,1.17,128,1.08,0.11
{Body_value=TWIST} , {CA.value=CA},0.03,0.36,0.09,1.17,97,1.08,0.09
{CA.value=CA} , {Body_value=TWIST},0.03,0.10,0.31,1.17,97,1.02,0.09
"{CA.value=CA,Cheeks.value=null} ", {Body_value=LEAN},0.16,0.54,0.30,1.17,489,1.17,0.27
"{CA.value=null,Cheeks.value=null} ", {Eye_Ap.value=//},0.12,0.18,0.64,1.17,346,1.03,0.17
"{Eye_Ap.value=WD,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.04,0.54,0.07,1.17,121,1.17,0.08
"{Eyebrows.value=eyebrow movement,Head.value=null} ", {CA.value=null},0.05,0.76,0.06,1.16,144,1.44,0.07
"{CA.value=null,Head.value=TILT} ", {Eye_Ap.value=//},0.04,0.18,0.22,1.16,118,1.03,0.12
"{Cheeks.value=null,Eye_Ap.value=//} ", {CA.value=null},0.12,0.76,0.15,1.16,346,1.44,0.17
"{CA.value=null,Eyebrows.value=null} ", {Body_value=null},0.15,0.43,0.34,1.16,434,1.11,0.26
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side & UpDn} ", {CA.value=CA},0.05,0.36,0.14,1.16,155,1.08,0.13
{Head.value=Headnod} , {CA.value=null},0.04,0.75,0.05,1.16,114,1.42,0.06
{CA.value=null} , {Head.value=Headnod},0.04,0.06,0.65,1.16,114,1.01,0.06
"{CA.value=CA,Head.value=TURN} ", {Body_value=LEAN},0.06,0.54,0.11,1.16,170,1.16,0.11
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {CA.value=CA},0.04,0.36,0.10,1.16,105,1.08,0.09
"{Body_value=LEAN,Cheeks.value=null} ", {CA.value=CA},0.16,0.36,0.45,1.16,489,1.08,0.27
"{Body_value=LEAN,Eyegaze.value=side & UpDn} ", {Eye_Ap.value=null},0.07,0.47,0.14,1.16,198,1.12,0.14
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Head.value=null},0.03,0.15,0.23,1.16,102,1.02,0.10
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=null},0.07,0.43,0.17,1.16,223,1.10,0.16
{Eye_Ap.value=WD} , {Head.value=TURN},0.04,0.34,0.11,1.16,109,1.07,0.10
{Head.value=TURN} , {Eye_Ap.value=WD},0.04,0.12,0.29,1.16,109,1.02,0.10
"{Eyegaze.value=side & UpDn,Head.value=TURN} ", {Body_value=LEAN},0.05,0.54,0.10,1.16,156,1.16,0.10
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {CA.value=CA},0.09,0.36,0.25,1.15,273,1.08,0.19
"{Eye_Ap.value=//,Eyebrows.value=null} ", {CA.value=null},0.08,0.75,0.11,1.15,237,1.40,0.12
"{Eye_Ap.value=null,Head.value=TURN} ", {Eyebrows.value=null},0.07,0.55,0.13,1.15,212,1.16,0.13
{Eye_Ap.value=//} , {CA.value=null},0.12,0.75,0.16,1.15,350,1.39,0.17
{CA.value=null} , {Eye_Ap.value=//},0.12,0.18,0.65,1.15,350,1.03,0.17
"{CA.value=CA,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.06,0.60,0.11,1.15,190,1.20,0.11
"{Body_value=LEAN,CA.value=CA} ", {Eyegaze.value=side},0.04,0.23,0.17,1.15,115,1.04,0.12
"{CA.value=CA,Cheeks.value=null} ", {Head.value=TURN},0.10,0.34,0.30,1.15,305,1.07,0.21
"{Cheeks.value=null,Eye_Ap.value=null} ", {Eyegaze.value=side & UpDn},0.12,0.30,0.40,1.15,362,1.06,0.22
"{Eye_Ap.value=//,Eyebrows.value=eyebrow movement} ", {CA.value=null},0.04,0.75,0.05,1.15,113,1.39,0.06
"{Cheeks.value=null,Eyebrows.value=null} ", {Eyegaze.value=UpDn},0.05,0.11,0.46,1.15,153,1.02,0.10
"{Cheeks.value=null,Eyegaze.value=UpDn} ", {Eyebrows.value=null},0.05,0.55,0.09,1.15,153,1.16,0.10
"{Body_value=LEAN,Eyebrows.value=null} ", {Eyegaze.value=side & UpDn},0.07,0.30,0.23,1.15,209,1.06,0.16
"{CA.value=CA,Eye_Ap.value=null} ", {Eyebrows.value=null},0.06,0.55,0.12,1.15,190,1.15,0.12
"{CA.value=CA,Eyebrows.value=null} ", {Head.value=TILT},0.05,0.35,0.13,1.15,138,1.07,0.12
"{Body_value=LEAN,Cheeks.value=null} ", {Eyegaze.value=UpDn},0.05,0.11,0.45,1.14,149,1.02,0.10
{Head.value=TURN} , {CA.value=CA},0.11,0.36,0.29,1.14,315,1.07,0.21
{CA.value=CA} , {Head.value=TURN},0.11,0.34,0.31,1.14,315,1.06,0.21
"{Eyebrows.value=null,Eyegaze.value=side} ", {Body_value=LEAN},0.04,0.53,0.07,1.14,114,1.14,0.08
"{CA.value=CA,Cheeks.value=null} ", {Eyegaze.value=side & UpDn},0.09,0.30,0.30,1.14,273,1.05,0.19
"{Cheeks.value=null,Eyegaze.value=UpDn} ", {Body_value=LEAN},0.05,0.53,0.09,1.14,149,1.14,0.10
"{Cheeks.value=null,Eyegaze.value=side} ", {Body_value=null},0.08,0.42,0.19,1.14,244,1.09,0.17
"{Eyegaze.value=side,Head.value=TURN} ", {Body_value=LEAN},0.05,0.53,0.09,1.14,144,1.14,0.09
"{Cheeks.value=null,Head.value=TURN} ", {CA.value=CA},0.10,0.36,0.29,1.14,305,1.07,0.21
"{Body_value=null,Cheeks.value=null} ", {Eyegaze.value=side},0.08,0.22,0.37,1.14,244,1.04,0.17
"{Eye_Ap.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TURN},0.06,0.34,0.17,1.14,175,1.06,0.14
{Eyegaze.value=side} , {Body_value=null},0.08,0.42,0.20,1.14,247,1.09,0.17
{Body_value=null} , {Eyegaze.value=side},0.08,0.22,0.37,1.14,247,1.03,0.17
{Eyegaze.value=side & UpDn} , {Body_value=LEAN},0.14,0.53,0.27,1.14,420,1.14,0.24
{Body_value=LEAN} , {Eyegaze.value=side & UpDn},0.14,0.30,0.47,1.14,420,1.05,0.24
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.05,0.35,0.15,1.14,160,1.06,0.13
"{CA.value=null,Cheeks.value=null} ", {Body_value=null},0.27,0.42,0.64,1.14,799,1.09,0.36
"{Eyebrows.value=null,Eyegaze.value=UpDn} ", {CA.value=null},0.04,0.74,0.05,1.14,119,1.34,0.06
"{Cheeks.value=null,Eyegaze.value=side & UpDn} ", {Body_value=LEAN},0.13,0.53,0.25,1.13,400,1.13,0.23
"{Cheeks.value=null,Eye_Ap.value=WD} ", {Head.value=TURN},0.03,0.33,0.10,1.13,103,1.06,0.09
{Eyegaze.value=UpDn} , {Body_value=LEAN},0.05,0.53,0.10,1.13,152,1.13,0.10
{Body_value=LEAN} , {Eyegaze.value=UpDn},0.05,0.11,0.47,1.13,152,1.01,0.10
"{Body_value=LEAN,CA.value=CA} ", {Head.value=TURN},0.06,0.33,0.17,1.13,170,1.06,0.14
"{Body_value=null,CA.value=null} ", {Eyebrows.value=null},0.15,0.54,0.27,1.13,434,1.13,0.24
"{Body_value=LEAN,Eye_Ap.value=null} ", {Head.value=TURN},0.06,0.33,0.19,1.13,188,1.06,0.15
"{Body_value=LEAN,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side & UpDn},0.07,0.30,0.24,1.13,211,1.05,0.16
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {Body_value=LEAN},0.07,0.52,0.13,1.12,198,1.12,0.13
"{Cheeks.value=null,Head.value=TURN} ", {Eye_Ap.value=WD},0.03,0.12,0.29,1.12,103,1.02,0.10
"{Eyegaze.value=UpDn,Head.value=TILT} ", {CA.value=null},0.04,0.73,0.05,1.12,120,1.30,0.06
"{Body_value=null,Cheeks.value=null} ", {CA.value=null},0.27,0.73,0.37,1.12,799,1.30,0.36
"{Eye_Ap.value=null,Eyegaze.value=side & UpDn} ", {Eyebrows.value=null},0.07,0.53,0.13,1.12,202,1.13,0.13
"{CA.value=CA,Eye_Ap.value=SQ} ", {Body_value=LEAN},0.03,0.52,0.07,1.12,102,1.12,0.07
{Body_value=null} , {CA.value=null},0.27,0.73,0.37,1.12,809,1.30,0.36
{CA.value=null} , {Body_value=null},0.27,0.42,0.65,1.12,809,1.08,0.36
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Head.value=TILT},0.11,0.34,0.31,1.12,322,1.06,0.21
"{Eye_Ap.value=SQ,Eyebrows.value=null} ", {CA.value=null},0.03,0.73,0.04,1.12,97,1.29,0.05
"{CA.value=null,Head.value=null} ", {Eyebrows.value=null},0.05,0.53,0.10,1.12,164,1.12,0.10
"{CA.value=null,Head.value=TURN} ", {Eye_Ap.value=null},0.08,0.46,0.18,1.12,244,1.09,0.16
"{CA.value=CA,Eyegaze.value=side} ", {Body_value=LEAN},0.04,0.52,0.07,1.12,115,1.11,0.08
"{Body_value=null,Eye_Ap.value=null} ", {Eyebrows.value=null},0.08,0.53,0.16,1.12,253,1.12,0.15
{Eyegaze.value=UpDn} , {Eye_Ap.value=null},0.04,0.45,0.10,1.12,131,1.09,0.10
{Eye_Ap.value=null} , {Eyegaze.value=UpDn},0.04,0.11,0.41,1.12,131,1.01,0.10
"{Body_value=LEAN,Cheeks.value=null} ", {Eyegaze.value=side & UpDn},0.13,0.30,0.45,1.12,400,1.04,0.23
"{Eyebrows.value=null,Eyegaze.value=side & UpDn} ", {Head.value=TILT},0.04,0.34,0.12,1.12,125,1.05,0.11
"{Cheeks.value=null,Eyegaze.value=UpDn} ", {Eye_Ap.value=null},0.04,0.45,0.09,1.11,127,1.08,0.09
"{Body_value=null,Head.value=null} ", {Eyebrows.value=null},0.04,0.53,0.08,1.11,124,1.12,0.08
"{CA.value=CA,Cheeks.value=null} ", {Eyebrows.value=eyebrow movement},0.18,0.58,0.30,1.11,525,1.14,0.27
"{Cheeks.value=null,Eye_Ap.value=null} ", {Eyegaze.value=UpDn},0.04,0.11,0.40,1.11,127,1.01,0.09
"{CA.value=null,Eye_Ap.value=null} ", {Body_value=null},0.11,0.41,0.27,1.11,326,1.07,0.21
"{Eye_Ap.value=null,Head.value=TILT} ", {Eyegaze.value=side & UpDn},0.04,0.29,0.13,1.11,110,1.04,0.10
"{CA.value=CA,Cheeks.value=null} ", {Eye_Ap.value=SQ},0.06,0.21,0.30,1.11,188,1.03,0.15
{Eye_Ap.value=SQ} , {CA.value=CA},0.07,0.35,0.19,1.11,195,1.05,0.15
{CA.value=CA} , {Eye_Ap.value=SQ},0.07,0.21,0.31,1.11,195,1.03,0.15
"{Eyebrows.value=eyebrow movement,Head.value=TILT} ", {CA.value=null},0.11,0.72,0.15,1.11,322,1.25,0.16
"{Body_value=LEAN,Eyebrows.value=null} ", {CA.value=CA},0.08,0.35,0.23,1.11,237,1.05,0.17
"{Eyebrows.value=eyebrow movement,Head.value=TILT} ", {Body_value=null},0.06,0.41,0.15,1.11,183,1.07,0.13
{CA.value=CA} , {Eyebrows.value=eyebrow movement},0.18,0.58,0.31,1.10,541,1.13,0.28
{Eyebrows.value=eyebrow movement} , {CA.value=CA},0.18,0.35,0.52,1.10,541,1.05,0.28
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {Eye_Ap.value=null},0.04,0.45,0.08,1.10,110,1.08,0.08
"{Body_value=LEAN,CA.value=null} ", {Eyebrows.value=null},0.15,0.52,0.28,1.10,443,1.10,0.24
"{CA.value=null,Eye_Ap.value=//} ", {Head.value=TILT},0.04,0.34,0.12,1.10,118,1.05,0.10
"{Cheeks.value=null,Eyebrows.value=eyebrow movement} ", {CA.value=CA},0.18,0.34,0.51,1.10,525,1.05,0.27
"{CA.value=null,Eyegaze.value=side} ", {Eyebrows.value=eyebrow movement},0.06,0.58,0.11,1.10,185,1.12,0.11
"{Body_value=LEAN,Eye_Ap.value=null} ", {CA.value=CA},0.06,0.34,0.19,1.10,194,1.05,0.15
"{Cheeks.value=null,Eyegaze.value=+interlocutor1} ", {Eye_Ap.value=null},0.03,0.45,0.07,1.10,92,1.07,0.07
"{Cheeks.value=null,Eyebrows.value=null} ", {CA.value=null},0.33,0.71,0.46,1.10,986,1.22,0.42
"{Eye_Ap.value=null,Eyebrows.value=null} ", {CA.value=null},0.17,0.71,0.23,1.09,496,1.21,0.23
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Eyegaze.value=side & UpDn},0.07,0.29,0.23,1.09,202,1.04,0.16
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {CA.value=CA},0.06,0.34,0.18,1.09,188,1.04,0.15
"{Body_value=LEAN,Eye_Ap.value=//} ", {CA.value=null},0.04,0.71,0.06,1.09,131,1.21,0.07
"{Cheeks.value=null,Eye_Ap.value=null} ", {Eyegaze.value=+interlocutor1},0.03,0.08,0.40,1.09,92,1.01,0.07
"{Cheeks.value=null,Head.value=TILT} ", {CA.value=null},0.21,0.71,0.30,1.09,632,1.21,0.29
"{Cheeks.value=null,Eyegaze.value=UpDn} ", {CA.value=null},0.07,0.71,0.09,1.09,199,1.21,0.10
"{CA.value=null,Cheeks.value=null} ", {Eyebrows.value=null},0.33,0.52,0.64,1.09,986,1.09,0.42
"{Body_value=LEAN,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side},0.05,0.21,0.24,1.09,151,1.02,0.13
"{Body_value=LEAN,Eye_Ap.value=null} ", {Head.value=TILT},0.06,0.33,0.19,1.09,189,1.04,0.15
{Head.value=TILT} , {CA.value=null},0.22,0.71,0.31,1.09,649,1.20,0.29
{CA.value=null} , {Head.value=TILT},0.22,0.33,0.65,1.09,649,1.04,0.29
"{Body_value=null,Eye_Ap.value=SQ} ", {CA.value=null},0.04,0.71,0.06,1.09,117,1.20,0.06
"{Body_value=LEAN,Head.value=TURN} ", {Eye_Ap.value=null},0.06,0.44,0.14,1.09,188,1.07,0.13
{Eyegaze.value=+interlocutor1} , {Eye_Ap.value=null},0.03,0.44,0.07,1.09,94,1.07,0.07
{Eye_Ap.value=null} , {Eyegaze.value=+interlocutor1},0.03,0.08,0.41,1.09,94,1.01,0.07
{Eyebrows.value=null} , {CA.value=null},0.34,0.71,0.48,1.09,1008,1.20,0.43
{CA.value=null} , {Eyebrows.value=null},0.34,0.52,0.65,1.09,1008,1.09,0.43
{Eyegaze.value=UpDn} , {CA.value=null},0.07,0.71,0.10,1.09,204,1.20,0.10
{CA.value=null} , {Eyegaze.value=UpDn},0.07,0.10,0.65,1.09,204,1.01,0.10
"{CA.value=null,Cheeks.value=null} ", {Eyegaze.value=UpDn},0.07,0.10,0.64,1.09,199,1.01,0.10
"{CA.value=null,Eye_Ap.value=null} ", {Head.value=TILT},0.09,0.33,0.27,1.09,264,1.04,0.18
"{Cheeks.value=null,Eye_Ap.value=CLOSED} ", {CA.value=null},0.03,0.71,0.05,1.09,97,1.20,0.05
"{CA.value=null,Cheeks.value=null} ", {Head.value=TILT},0.21,0.33,0.64,1.09,632,1.04,0.29
"{Body_value=LEAN,Eyegaze.value=side} ", {Eyebrows.value=eyebrow movement},0.05,0.57,0.09,1.09,151,1.11,0.09
"{Eyebrows.value=null,Head.value=TURN} ", {Body_value=LEAN},0.07,0.51,0.14,1.09,206,1.08,0.13
"{Eye_Ap.value=null,Head.value=TILT} ", {Body_value=LEAN},0.06,0.51,0.13,1.09,189,1.08,0.12
"{Eye_Ap.value=null,Head.value=TILT} ", {CA.value=null},0.09,0.71,0.13,1.08,264,1.19,0.13
"{Eyegaze.value=side,Head.value=TURN} ", {Eyebrows.value=eyebrow movement},0.05,0.57,0.09,1.08,154,1.10,0.09
{Eye_Ap.value=WD} , {Eyegaze.value=side & UpDn},0.03,0.29,0.11,1.08,92,1.03,0.09
{Eyegaze.value=side & UpDn} , {Eye_Ap.value=WD},0.03,0.12,0.27,1.08,92,1.01,0.09
"{CA.value=CA,Eyebrows.value=eyebrow movement} ", {Body_value=LEAN},0.09,0.50,0.18,1.08,273,1.08,0.16
"{CA.value=null,Eyegaze.value=side & UpDn} ", {Body_value=LEAN},0.08,0.50,0.15,1.08,232,1.08,0.14
"{Eyebrows.value=eyebrow movement,Eyegaze.value=side} ", {Eye_Ap.value=null},0.05,0.44,0.12,1.08,164,1.06,0.12
"{CA.value=null,Head.value=TILT} ", {Body_value=null},0.09,0.40,0.22,1.08,260,1.05,0.17
"{Cheeks.value=null,Head.value=TURN} ", {Eye_Ap.value=null},0.13,0.44,0.29,1.08,377,1.06,0.22
"{CA.value=CA,Eyebrows.value=eyebrow movement} ", {Eyegaze.value=side & UpDn},0.05,0.29,0.18,1.08,155,1.03,0.13
"{CA.value=null,Eyebrows.value=eyebrow movement} ", {Body_value=null},0.13,0.40,0.31,1.08,375,1.05,0.22
"{CA.value=CA,Eyebrows.value=null} ", {Head.value=TURN},0.04,0.32,0.13,1.08,125,1.03,0.11
"{Cheeks.value=null,Head.value=TILT} ", {Eye_Ap.value=SQ},0.06,0.20,0.30,1.08,181,1.02,0.14
"{CA.value=null,Eye_Ap.value=null} ", {Eyegaze.value=side & UpDn},0.08,0.29,0.27,1.08,227,1.03,0.17
{Head.value=TURN} , {Eye_Ap.value=null},0.13,0.44,0.29,1.08,387,1.06,0.23
{Eye_Ap.value=null} , {Head.value=TURN},0.13,0.32,0.41,1.08,387,1.03,0.23
"{CA.value=CA,Eyegaze.value=side} ", {Eye_Ap.value=null},0.03,0.44,0.07,1.08,97,1.06,0.07
"{Cheeks.value=null,Eye_Ap.value=null} ", {Head.value=TURN},0.13,0.32,0.40,1.08,377,1.03,0.22
{Eye_Ap.value=SQ} , {Head.value=TILT},0.06,0.33,0.19,1.08,186,1.04,0.14
{Head.value=TILT} , {Eye_Ap.value=SQ},0.06,0.20,0.31,1.08,186,1.02,0.14
"{CA.value=null,Cheeks.value=null} ", {Eye_Ap.value=CLOSED},0.03,0.05,0.64,1.08,97,1.00,0.05
{Head.value=TILT} , {Eyebrows.value=null},0.16,0.51,0.31,1.08,468,1.07,0.25
{Eyebrows.value=null} , {Head.value=TILT},0.16,0.33,0.48,1.08,468,1.03,0.25
"{Cheeks.value=null,Eye_Ap.value=SQ} ", {Head.value=TILT},0.06,0.33,0.18,1.08,181,1.03,0.14
"{Eye_Ap.value=null,Eyebrows.value=null} ", {Body_value=LEAN},0.12,0.50,0.23,1.07,348,1.07,0.20
"{Body_value=LEAN,Cheeks.value=null} ", {Head.value=TILT},0.15,0.33,0.45,1.07,444,1.03,0.24
"{Eyebrows.value=null,Head.value=TILT} ", {CA.value=null},0.11,0.70,0.16,1.07,327,1.16,0.16
"{Cheeks.value=null,Eyebrows.value=null} ", {Head.value=null},0.06,0.14,0.46,1.07,188,1.01,0.12
"{Eyegaze.value=side & UpDn,Head.value=TILT} ", {Eyebrows.value=null},0.04,0.51,0.08,1.07,125,1.07,0.08
"{Cheeks.value=null,Head.value=TILT} ", {Body_value=LEAN},0.15,0.50,0.30,1.07,444,1.07,0.24
{Eye_Ap.value=CLOSED} , {CA.value=null},0.03,0.70,0.05,1.07,99,1.15,0.05
